niteid wstart wend conv participant nxt_agent mean.normF0 sd.normF0 max.normF0 min.normF0 median.normF0 q1.normF0 q2.5.normF0 q5.normF0 q25.normF0 q75.normF0 q95.normF0 q97.5.normF0 q99.normF0 slope.normF0 intercept.normF0 mean.normF0.slope sd.normF0.slope max.normF0.slope min.normF0.slope median.normF0.slope q1.normF0.slope q2.5.normF0.slope q5.normF0.slope q25.normF0.slope q75.normF0.slope q95.normF0.slope q97.5.normF0.slope q99.normF0.slope slope.normF0.slope intercept.normF0.slope
AlGore_2006.AG.words13 22.69 22.91 AlGore_2006 AG AG -4.55772502136827 0.852875445513723 -3.47542736387385 -6.81524385934446 -4.25912409612584 -6.6632514100704 -6.43526273615931 -6.05528161297415 -5.05140012829475 -4.08622408464821 -3.60525427283827 -3.54034081835606 -3.50139274566674 -3.91242417051538 84.6417504309931 -0.190050284053672 0.816712707487845 0.70353899754299 -2.0277604718328 0.108550641188762 -2.02689913662968 -2.025607133825 -2.0234537958172 -0.562533582628309 0.321904176825633 0.600144337216302 0.651841667379646 0.682860065477652 0.302062891201071 -7.07679115734962
AlGore_2006.AG.words14 22.91 23.06 AlGore_2006 AG AG -7.37053199282875 0.62425855947311 -6.50556817553163 -8.52581076683749 -7.32969807191069 -8.51683821091868 -8.50337937704046 -8.48094798724342 -7.71327689863768 -6.95751785478054 -6.56829912063495 -6.53693364808329 -6.51811436455229 -10.7346303428171 239.35132787594 -2.22443520493591 0.479826950002123 -1.47741412257489 -3.12023996208525 -2.23323884153631 -3.10513438394976 -3.08247601674652 -3.04471207140778 -2.41589206720677 -1.91199952190178 -1.57081017876159 -1.52411215066824 -1.49609333381223 -6.52014328110023 147.632786287587
AlGore_2006.AG.words15 23.06 23.7 AlGore_2006 AG AG -5.40755842953703 1.41103216865465 -3.36995167235084 -8.27411758766941 -5.04949410571 -8.27115498698433 -8.22857599281859 -8.00979590360846 -6.28944919087829 -4.33138880153588 -3.67366774756678 -3.61629972747539 -3.49143208215818 -0.622643640267081 9.14357697756134 1.36614810047393 1.54708607233079 3.59246323355789 -2.76870629740332 1.38651220181501 -2.39347374039652 -1.94707516812953 -1.46209908719751 0.384252288745767 2.68353113204978 3.33688626307671 3.42259358653644 3.51441674467508 3.59184342144945 -82.5749646107832
AlGore_2006.AG.words16 23.7 23.8 AlGore_2006 AG AG -8.57758267191758 0.220084383678403 -8.39419346283093 -8.91162806484655 -8.48000022460005 -8.90537876757349 -8.89600482166389 -8.88038157848124 -8.72491931575525 -8.41483633751569 -8.39890308093385 -8.39654827188239 -8.39513538645152 8.15886189356946 -202.418766079696 -5.84406981573838 0.327565116650174 -5.52763936587314 -6.27357360203692 -5.74287856387467 -6.27050625120951 -6.26590522496839 -6.25823684789986 -6.11868431740214 -5.58584156361333 -5.53703507772539 -5.53233722179927 -5.52951850824359 13.3348281118314 -322.657725378898
AlGore_2006.AG.words17 23.8 24.03 AlGore_2006 AG AG -5.17849926603943 2.08890349123612 -3.04888293425246 -8.74977698049695 -4.22703491455187 -8.69833343480452 -8.62116811626589 -8.49255925203482 -6.76979335841339 -3.61662343624895 -3.06481262291191 -3.05684777858218 -3.05206887198435 25.1047022863772 -605.483374995379 -1.64949979844706 2.39495848661506 0.543755462252945 -5.6026110863829 -0.125285086742032 -5.5800088665556 -5.54610553681465 -5.48959998724641 -3.52716907092976 0.224689574900504 0.500895769042502 0.522325615647724 0.535183523610857 30.2806685046386 -725.722334294569
AlGore_2006.AG.words18 24.03 24.1 AlGore_2006 AG AG -5.86053526587718 0.450121641956384 -5.11582846071065 -6.51549910510473 -5.87441467244288 -6.49009290426564 -6.45198360300701 -6.38846810090928 -5.97736527290255 -5.79713307674035 -5.28079124459274 -5.19830985265169 -5.14882101748707 -17.9381410439548 425.834062011763 -1.53604918687166 0.344288863075624 -0.950439703987756 -2.03191570381659 -1.5577394071492 -2.00969144942315 -1.97635506783299 -1.9207944318494 -1.5827796878847 -1.53493569003531 -1.09558734878567 -1.02301352638671 -0.979469232947338 -12.7621748256929 305.595102712562
AlGore_2006.AG.words19 24.1 24.24 AlGore_2006 AG AG -7.22788063591738 0.394707767579193 -6.78799205720532 -7.86427469071799 -7.11411671168607 -7.86105653725933 -7.85622930707134 -7.84818392342469 -7.48858901598289 -6.89331382465325 -6.81748302880268 -6.802737543004 -6.7938902515248 -7.23174706200879 167.565224151293 -2.36246366115091 0.275422144591263 -2.04519595454663 -2.83939832353881 -2.36507048795253 -2.83625258410617 -2.8315339749572 -2.8236696263756 -2.46920331114265 -2.15598396005451 -2.0475244474058 -2.04636020097621 -2.04566165311846 -2.05578084374717 47.3262648520978
AlGore_2006.AG.words20 24.24 24.64 AlGore_2006 AG AG -6.43024246501659 0.647133795102889 -5.14825542715689 -7.54714821792836 -6.29029002306823 -7.52895622572738 -7.5016682374259 -7.47011944269943 -6.93415713480284 -6.04520370390033 -5.38983784162964 -5.25090345083534 -5.18931463662827 -0.593761362185347 8.08172324747031 -0.164769054162973 0.842953994498692 1.58167498304719 -1.89703997840067 -0.0959333637317519 -1.82054339662404 -1.70579852395909 -1.51561277766922 -0.791532153948762 0.392421596772551 1.20564690556728 1.39417115366077 1.50667345129262 4.58220485607623 -112.157236051724
AlGore_2006.AG.words21 24.64 25.11 AlGore_2006 AG AG -5.60005337219921 1.13457219737773 -3.32448875573747 -7.32245279333496 -5.90705396802051 -7.31961996745367 -7.31537072863173 -7.16096588188883 -6.47587132400185 -4.73748788213274 -3.75188898272485 -3.60084478811543 -3.43503116868865 -6.40151256111567 153.651738867451 2.92460201506777 0.741778700897219 4.8501525225077 1.81438729070988 2.73954423643364 1.8614954213084 1.93215761720618 2.02990070247432 2.40007536924644 3.16361555116385 4.32827399478272 4.51493048088518 4.7160637058587 -1.22554634285401 33.4127795682546
AlGore_2006.AG.words22 25.11 25.26 AlGore_2006 AG AG -8.98583986106572 0.721425836541107 -7.61164749223487 -9.92576734994292 -9.22961404017543 -9.88838438278363 -9.8323099320447 -9.73885251414648 -9.4425082554542 -8.66571181383395 -7.77340675473947 -7.69252712348717 -7.64399934473579 -15.1866921178252 373.484777072214 1.12978874902757 0.513957431560974 2.15396700883664 0.539875369172165 0.949653498830918 0.549257207609709 0.563329965266025 0.586784561359885 0.814438709569312 1.27490974174844 2.02720915723421 2.09058808303543 2.12861543851616 -10.010725899563 253.245817773005
AlGore_2006.AG.words23 25.6 26.11 AlGore_2006 AG AG -13.356648528397 2.75063579347814 -7.33303559292565 -18.6149425591874 -13.386176615142 -18.2361966028108 -17.6680776682457 -17.3388184645347 -15.2268823169233 -11.5275438427119 -7.93159504059089 -7.55479405723376 -7.42173897864889 -18.056679405706 453.492877283376 0.227301707457672 2.02294748760946 5.04177499358101 -3.75821374507172 0.19777362071261 -3.40492336026027 -2.87498778304308 -2.60936750824508 -1.25967755907224 1.42001710401223 4.50685447482883 4.75637760035983 4.92761603629254 -12.8807131874444 333.253917984182
AlGore_2006.AG.words24 26.11 26.62 AlGore_2006 AG AG -18.867519715766 0.639332677193415 -17.6889829505134 -20.0410855141359 -18.7070046420394 -20.0208614844145 -19.9905254398324 -19.9583492192053 -19.2954865827977 -18.3921623205196 -18.0197325099458 -17.8659644429345 -17.7597755474819 2.5158413325259 -85.1665377559087 -2.7061928589327 1.22486477252516 -1.08606535095857 -4.55790493074038 -2.83332312339535 -4.48416690372503 -4.373559863202 -4.35763974627293 -3.90414936390982 -1.545049123926 -1.11287150494871 -1.09123937259231 -1.08813495961207 7.69180755078751 -205.405497055104
AlGore_2006.AG.words25 27 27.22 AlGore_2006 AG AG -4.90159627121605 2.80516246204643 -1.82848077251454 -9.85461659395608 -4.40286738630397 -9.71813856666674 -9.51342152573274 -9.17222645750941 -7.65140351020148 -2.31993353563973 -1.8453102249526 -1.83689549873357 -1.83184666300215 52.040867898679 -1416.72442394952 -1.14822696336296 2.85264306424983 1.99140190368164 -6.17799348034502 -0.649498078450883 -6.03998052917085 -5.83296110240958 -5.48792872447415 -3.93640729946941 1.47413937113157 1.98224707066778 1.98682448717471 1.98957093707887 52.9686441135159 -1438.14080472413
AlGore_2006.AG.words26 27.22 27.43 AlGore_2006 AG AG -2.3223786258699 1.42439630444065 -1.14852507650518 -5.48002108110646 -1.60783132819275 -5.45289012944253 -5.41219370194665 -5.34436632278684 -2.88610760161324 -1.28705364492126 -1.16718909566385 -1.15785708608452 -1.15225788033691 -19.5365919420712 531.458972140804 1.6100651352146 1.37570872023557 2.75322020688251 -1.46571471283046 2.23251699980131 -1.43674185250473 -1.39328256201613 -1.3208504112018 1.09238387601648 2.60445881256748 2.74376573103287 2.74849296895769 2.75132931171258 -18.6088157272342 510.042591366201
AlGore_2006.AG.words27 27.43 27.63 AlGore_2006 AG AG -3.6533935379684 0.90807918648855 -2.83780225161083 -5.20015621398268 -3.15642878236581 -5.19555109066007 -5.18864340567616 -5.17713059736964 -4.12491652387388 -2.95203235927613 -2.86571550446139 -2.85175887803611 -2.84338490218094 4.9189208962089 -139.052478171879 0.468357502246437 0.926949920977752 1.27767388111592 -1.13829523318759 1.00113714849532 -1.133094883986 -1.12529436018362 -1.11229348717964 -0.0261893419316492 1.16204406151451 1.25256489543146 1.26511938827369 1.27265208397903 5.84669711104595 -160.468858946483
AlGore_2006.AG.words28 27.63 28.12 AlGore_2006 AG AG -4.68564665044414 1.91200656511948 -1.58420763110681 -8.61710898803577 -5.29223529780249 -8.44542055688591 -8.20270435872757 -7.87624303164693 -5.68281563834229 -3.19176062196098 -1.64937226959981 -1.60027506713152 -1.59013999875401 12.5878050752163 -355.553127217951 -0.241561594412759 2.04058035848064 3.06453394290332 -4.3674476240842 -0.848150241771109 -4.19125674953882 -3.94178688628717 -3.61032319799689 -1.35043878112252 1.36488551895871 3.01382341286326 3.04518405265825 3.05623342001048 13.5155812900534 -376.969507992554
AlGore_2006.AG.words29 28.12 28.5 AlGore_2006 AG AG -4.10905535770457 1.24774912893251 -1.52240734980607 -5.70223933966169 -4.31912818185106 -5.69969806962624 -5.69588616457308 -5.69167295175213 -5.07962031286343 -3.29235376948135 -1.83282351071775 -1.67017618824985 -1.58151488518358 -8.74325340403946 243.406019647855 0.739226321334841 1.17113194690112 3.15703270190088 -0.81044195168677 0.680854801641389 -0.809606389175564 -0.808353045408754 -0.793387505734419 -0.203198362601937 1.47150709589183 2.86350070372244 3.01770594482371 3.10130199907001 -7.81547718920251 221.989638873254
AlGore_2006.AG.words30 28.5 28.77 AlGore_2006 AG AG -6.44379883436877 0.421590269474303 -5.61658882279443 -7.45368116861575 -6.44875867555542 -7.44362481655731 -7.42854028846966 -7.32245629052699 -6.62796847393982 -6.21005858537089 -5.83790937761784 -5.72951300061182 -5.66175849392138 0.263869139667019 -13.9995946380208 -1.29364879131069 0.432014399005083 -0.507370083332106 -2.37516090685023 -1.23721167710372 -2.36264867657606 -2.34388033116479 -2.23779633322211 -1.47713349463485 -1.02571756128544 -0.792134158728935 -0.669411825464394 -0.572186780185021 1.19164535450403 -35.4159754126239
AlGore_2006.AG.words31 28.77 29.12 AlGore_2006 AG AG -6.20428654040817 1.04607919479736 -5.03257804244237 -8.93207919481832 -5.82539040972345 -8.91474527593068 -8.88874439759922 -8.63535119881945 -6.00550892269632 -5.68318952560088 -5.3035939108689 -5.14166139834722 -5.07621138480431 6.51848053676689 -194.907587879257 -0.762500959230375 1.11039520149183 0.383625473988079 -3.62843676327618 -0.353607068905873 -3.60793066835987 -3.5771715259854 -3.33273204986721 -0.589305406265868 -0.142161358695388 0.0967487254182055 0.266611678011562 0.336819955597473 7.44625675160391 -216.323968653861
AlGore_2006.AG.words32 29.45 30.17 AlGore_2006 AG AG -5.91024314928446 0.926763585741696 -4.58253639453991 -7.12063440729045 -5.93556851560801 -7.10006872634559 -7.06584293119439 -6.95462967005905 -6.89541480483317 -4.93888267195299 -4.75297887910747 -4.59366888760151 -4.58377843629494 -3.87422467731052 109.086145965524 0.21202535417269 0.858789676052566 1.75462145279493 -0.865339167147107 0.184297429009719 -0.849494651474321 -0.826540445051231 -0.805886203780358 -0.681604848959557 1.00431137827275 1.27617090866935 1.71841853628094 1.74908162416235 -2.94644846247352 87.6697651909206
AlGore_2006.AG.words33 30.5 30.63 AlGore_2006 AG AG -7.76799252201033 0.415889509656272 -7.21480382929042 -8.38215136068004 -7.68165885352829 -8.38091382310497 -8.37905751674237 -8.3759636728047 -7.95404294681954 -7.52542252147239 -7.29785669437593 -7.25633026183318 -7.23141440230752 -3.04373080984116 85.329196959766 -2.42710747521588 0.415596299057507 -1.875960468775 -3.04155798335402 -2.33960712886012 -3.04027961205338 -3.03836205510241 -3.03516612685079 -2.61374123896196 -2.18337079680421 -1.9588091652326 -1.9173848170038 -1.89253020806652 -2.99317476864639 89.1237477080933
AlGore_2006.AG.words34 30.63 30.69 AlGore_2006 AG AG -7.69840929261131 0.183395874695403 -7.4016197814694 -7.8789005840707 -7.71499783877598 -7.87630250143167 -7.87240537747312 -7.86591017087554 -7.81394851809488 -7.68257974064557 -7.45781177330464 -7.42971577738702 -7.41285817983645 6.29046308493933 -200.573685112366 -2.35373254272725 0.183974448977464 -2.05577635371163 -2.53480717312351 -2.36973774995507 -2.53218575692701 -2.52825363263224 -2.52170009214098 -2.46927176821083 -2.33906966863524 -2.11243501669635 -2.08410568520399 -2.06710808630857 6.34101912613408 -196.779134364038
AlGore_2006.AG.words35 30.69 30.86 AlGore_2006 AG AG -5.68582219038565 0.940935561808125 -4.67173936433971 -7.1993775563343 -5.1236187348388 -7.17177884031923 -7.13038076629661 -7.06138397625892 -6.62433750734033 -4.94628299411705 -4.77005390340491 -4.72089663387231 -4.69140227215275 16.8908460277003 -525.53409108907 -0.335312051132976 0.943352593845125 0.68285414747101 -1.85295078963966 0.226891404413879 -1.82527040617343 -1.78374983097407 -1.71454887230847 -1.27586905436667 0.406268831414645 0.582497922126793 0.632676034798902 0.662782902402167 16.9414020688951 -521.739540340742
AlGore_2006.AG.words36 30.86 30.93 AlGore_2006 AG AG -5.76069407013667 0.563638560168552 -5.11874406539005 -6.59230538757755 -5.67261004870956 -6.57305161817303 -6.54417096406626 -6.49603654055497 -6.11623139711641 -5.35099478006336 -5.16422426677906 -5.14148416608455 -5.12784010566785 -20.3112610753292 621.818213040084 -0.404058872046936 0.562790045606409 0.236432785357533 -1.23479518108252 -0.315391511682964 -1.21557057862484 -1.18673367493834 -1.13867216879415 -0.759012860089813 0.00491124435530033 0.191098418702739 0.213765602030136 0.227365912026574 -20.2607050341345 625.612763788412
AlGore_2006.AG.words37 30.93 31.25 AlGore_2006 AG AG -4.52089893783037 1.08777287254716 -2.21858074677489 -6.1976442975628 -4.43583369833966 -6.19029353438323 -6.17926738961388 -6.16513649508266 -5.2373907698686 -3.93699827538331 -2.89767253853673 -2.61187143167344 -2.37589702073431 -6.51572150081444 198.042858335566 0.845361352717595 1.08523977720957 3.14534618802563 -0.826133956583067 0.92459320283968 -0.818631525279916 -0.807377878325191 -0.792867813485001 0.127702842805642 1.42430363420133 2.46602106068904 2.75167633281812 2.98787824594262 -6.46516545961968 201.837409083894
AlGore_2006.AG.words38 31.58 31.82 AlGore_2006 AG AG -3.20169738265203 1.2957324382407 -1.80120910712366 -5.57973957219952 -2.72951122101767 -5.57957598243286 -5.57933059778286 -5.5789216233662 -4.17536038993354 -2.11759445704261 -1.85026574365059 -1.82573742538713 -1.81102043442905 16.4237689337626 -523.835172582927 2.19547987154965 1.29901796304479 3.5994681806992 -0.188395707366457 2.67349942255264 -0.188115449812421 -0.187695063481368 -0.18699441959628 1.21890016958384 3.28133281396966 3.54982820523541 3.5746481929673 3.58954018560644 16.4743249749574 -520.040621834598
AlGore_2006.AG.words39 31.82 31.95 AlGore_2006 AG AG -5.2325600532682 1.29699463307948 -3.07188548197283 -6.61044325787212 -5.63415531019433 -6.59504602876103 -6.57195018509439 -6.53345711231667 -6.25963913696179 -4.20165589202016 -3.24047239683182 -3.15617893940233 -3.10560286494463 -31.2928627084657 992.528331689734 0.173950623923287 1.29520848747538 2.33170850053434 -1.20218256387004 -0.22764463300284 -1.18684366865264 -1.16383532582653 -1.12548808778302 -0.851670112428145 1.20339643782917 2.16341325514379 2.24756087783907 2.29804945145623 -31.2423066672709 996.322882438061
AlGore_2006.AG.words40 31.95 32.29 AlGore_2006 AG AG -6.06647348494045 0.630568803298379 -5.43788028367252 -7.764164678216 -5.87998716383395 -7.68772207368881 -7.57305816689803 -7.44193104110286 -6.14146022142651 -5.59572323893487 -5.47442296508882 -5.46047359877026 -5.44691760971162 -3.56022949693393 108.292205913689 -0.648004359543276 0.627637693386411 -0.0243695392386813 -2.3389871550449 -0.457726335347174 -2.26237538222603 -2.14745772299771 -2.01590767647332 -0.728234448620956 -0.178566626145642 -0.060853886761296 -0.0465399336071924 -0.0332376969860857 -3.50967345573917 112.086756662017
AlGore_2006.AG.words41 32.29 32.72 AlGore_2006 AG AG -6.75683937991333 0.586655701624626 -5.64201029009568 -7.82912571182161 -6.56680626243765 -7.79757786496731 -7.75025609468586 -7.73256074566075 -7.22001082348608 -6.45795351796342 -5.8863919743535 -5.85493125905018 -5.72717867767748 -3.033402848196 91.8520870545196 -1.31882840013126 0.58259790685417 -0.208082682871647 -2.38411466479719 -1.12996196052931 -2.35172680987381 -2.30314502748874 -2.28661635633735 -1.77733313220911 -1.02169255499194 -0.452114363767348 -0.421528656869321 -0.293461072470717 -2.98284680700124 95.6466378028476
AlGore_2006.AG.words42 32.72 33.31 AlGore_2006 AG AG -4.74457414076951 1.54598444892054 -2.1546591467087 -7.65780548414479 -5.0963811074468 -7.43573790615877 -7.21341943790919 -6.99782875056051 -5.9402913928763 -3.24894617167422 -2.58092362702575 -2.34737151483173 -2.21924111508684 7.50273802135764 -252.450355584362 0.719103752234513 1.55321086114043 3.31660215247453 -2.20696104775174 0.35796336256742 -1.98518513923416 -1.76286667098457 -1.5417342637357 -0.480405202961877 2.21969010229313 2.89121268056279 3.12359811488308 3.25172851462797 7.5532940625524 -248.655804836034
AlGore_2006.AG.words43 33.31 33.85 AlGore_2006 AG AG -2.80318140908363 1.25401448121456 -0.182939181464619 -4.81412781841484 -2.50665458287891 -4.75429847755799 -4.68062914723467 -4.65089666790337 -4.06763648288806 -1.80973053362101 -1.30976284493316 -0.840511109277164 -0.450247959911043 1.86065631801724 -65.2854518421932 2.68908009182666 1.25591609175916 5.3104889973194 0.691550478043297 2.99377366314745 0.739573038818047 0.799294735160979 0.828881379758062 1.42608336536439 3.67815592526282 4.18372366774454 4.65250873225105 5.04291188296202 1.91121235921199 -61.4909010938653
AlGore_2006.AG.words44 33.85 33.98 AlGore_2006 AG AG -5.66724422841775 0.616305780211618 -4.88633308843988 -6.28385407350049 -6.079945822959 -6.28043888069054 -6.27531609147562 -6.26677810945076 -6.19860859841306 -5.02528383005392 -4.90530471378489 -4.89581890111238 -4.89012741350888 -15.0130136280406 503.504887202591 -0.158065898338444 0.614502608318744 0.619928546955118 -0.771759048736866 -0.570767492879694 -0.768402189820606 -0.763366901446216 -0.754974754155566 -0.687971920991594 0.482436152683236 0.601248591078532 0.610588569016825 0.616192555779801 -14.9624575868459 507.299437950919
AlGore_2006.AG.words45 33.98 34.4 AlGore_2006 AG AG -8.65958110116216 1.16324263010903 -6.35236071042808 -10.9059804247027 -8.95475995295511 -10.7568966649533 -10.5332710253293 -10.4205350839959 -9.37800910949824 -7.73009418009722 -6.91395398914388 -6.48671321362613 -6.4061017117073 -9.55792748980566 318.037732752311 -3.13698597553501 1.15743650093056 -0.839682346727598 -5.37638523183318 -3.42866479370679 -5.22650813112971 -5.00169248007451 -4.88819819812313 -3.85045560290776 -2.21391578277556 -1.40028394925073 -0.973539011829311 -0.893225012768284 -9.5073714486109 321.832283500638
AlGore_2006.AG.words46 36.2 36.64 AlGore_2006 AG AG -9.75666711423732 0.832175976522383 -8.33924478311179 -11.4896326704004 -9.647603129349 -11.432158170934 -11.3459464217346 -11.1913347588458 -10.260911431014 -9.31252734268781 -8.37104565067725 -8.34087417017906 -8.3398965379387 4.85660289713888 -186.912465332525 -1.58271631251849 0.906221120853591 0.0297380750219745 -3.45752336425602 -1.46986530522515 -3.403949505918 -3.32358871841098 -3.17872865834292 -2.11355590971535 -1.15885956281354 -0.259150503272262 -0.127916957177245 -0.0333239378577128 6.08589585878442 -223.579812136739
AlGore_2006.AG.words47 36.64 36.84 AlGore_2006 AG AG -7.17398737708064 0.468336465771381 -6.26736630637429 -8.05272077313271 -7.21371012047199 -8.01607909532624 -7.96111657861655 -7.86951238410039 -7.43702648399561 -6.92557152391081 -6.49406832816485 -6.38071731726957 -6.3127067107324 5.67803616694217 -215.808512646226 1.3279718831542 0.525033962127264 2.34983916901483 0.333992271947862 1.31292785425591 0.372938874057411 0.431358777221734 0.528725282495607 1.01181273280554 1.58968537653414 2.11161252570884 2.23072584736183 2.30219384035363 6.90732912858776 -252.475859450442
AlGore_2006.AG.words48 36.84 36.88 AlGore_2006 AG AG -5.69400281144034 0.30723605558528 -5.47675411311098 -5.9112515097697 -5.69400281144034 -5.90690653580311 -5.90038907485323 -5.88952663993676 -5.80262716060502 -5.58537846227566 -5.49847898294392 -5.48761654802745 -5.48109908707757 30.1251528349895 -1116.0926530626 2.94979794436899 0.319773191007072 3.17591173617175 2.72368415256623 2.94979794436899 2.72820642840228 2.73498984215636 2.7462955317465 2.83674104846761 3.06285484027037 3.15330035699147 3.16460604658161 3.1713894603357 31.3544457966343 -1152.75999986678
