niteid wstart wend conv participant nxt_agent mean.normF0 sd.normF0 max.normF0 min.normF0 median.normF0 q1.normF0 q2.5.normF0 q5.normF0 q25.normF0 q75.normF0 q95.normF0 q97.5.normF0 q99.normF0 slope.normF0 intercept.normF0 mean.normF0.slope sd.normF0.slope max.normF0.slope min.normF0.slope median.normF0.slope q1.normF0.slope q2.5.normF0.slope q5.normF0.slope q25.normF0.slope q75.normF0.slope q95.normF0.slope q97.5.normF0.slope q99.normF0.slope slope.normF0.slope intercept.normF0.slope
EvaVertes_2005.EV.words122 62.78 62.92 EvaVertes_2005 EV EV 0.647773509812514 0.419993094843077 1.97489096918554 0.416143945483782 0.425026119136864 0.416476385048925 0.41697504439664 0.417548203252184 0.420872120777145 0.731097216220374 1.57496533792373 1.70719844083701 1.86781395784613 5.87048903822982 -368.316655749388 0.647773509812514 0.419993094843077 1.97489096918554 0.416143945483782 0.425026119136864 0.416476385048925 0.41697504439664 0.417548203252184 0.420872120777145 0.731097216220374 1.57496533792373 1.70719844083701 1.86781395784613 5.87048903822982 -368.316655749388
EvaVertes_2005.EV.words123 62.92 63.16 EvaVertes_2005 EV EV -0.748023203392943 0.838261529284174 0.5011197982379 -3.31634099504757 -0.615931042602805 -3.11063960683111 -2.85131368123752 -2.53810789232833 -0.909322184204364 -0.185625270559991 0.196038217792513 0.366624189398376 0.452772031153112 -7.90763491461438 497.744370239417 -0.748023203392943 0.838261529284174 0.5011197982379 -3.31634099504757 -0.615931042602805 -3.11063960683111 -2.85131368123752 -2.53810789232833 -0.909322184204364 -0.185625270559991 0.196038217792513 0.366624189398376 0.452772031153112 -7.90763491461438 497.744370239417
EvaVertes_2005.EV.words124 63.16 63.47 EvaVertes_2005 EV EV -2.56444121497032 0.757500608084626 -0.821020794600076 -3.37502910225114 -2.76037747508119 -3.35774766876606 -3.32971693378893 -3.31562643419194 -3.11268280336394 -2.35250883843341 -0.937053126155352 -0.876907386768971 -0.841825448376077 -7.4004028555634 465.95184600429 -2.56444121497032 0.757500608084626 -0.821020794600076 -3.37502910225114 -2.76037747508119 -3.35774766876606 -3.32971693378893 -3.31562643419194 -3.11268280336394 -2.35250883843341 -0.937053126155352 -0.876907386768971 -0.841825448376077 -7.4004028555634 465.95184600429
EvaVertes_2005.EV.words125 63.47 63.54 EvaVertes_2005 EV EV -2.6575158436429 0.303818736229594 -2.0196706990332 -2.93232210349605 -2.76287742953783 -2.9306329704954 -2.92809927099443 -2.92387643849281 -2.84354483784529 -2.56775968516082 -2.16775473800451 -2.09371271851885 -2.04928750682746 17.6591853747141 -1124.38024266594 -1.12254930541761 0.336651025763264 -0.4248572718525 -1.40590512083581 -1.25440686201703 -1.40541292561428 -1.40467463278197 -1.40344414472812 -1.34578034364881 -1.00286970245784 -0.578925999719363 -0.501891635785931 -0.455671017425873 20.8738182671738 -1327.04080935008
EvaVertes_2005.EV.words126 63.54 64.04 EvaVertes_2005 EV EV -1.8209162641144 1.00458192224083 1.43258622917668 -3.88239340751131 -1.87595179147254 -3.74007220542132 -3.5116816473881 -3.10030000438804 -2.50829189413098 -1.38011164563599 -0.172861781258247 0.89210110733325 1.15170490223069 -4.51606363062562 286.267430514914 0.586104941746831 0.784495797904404 3.31808454556935 -1.51811997947536 0.538846072183754 -1.3917009507364 -1.12863466012354 -0.660435097827881 0.282547938955274 0.860574610397377 1.70836175735189 2.77717194594768 3.05310539197439 -1.30143073816369 83.6068638306219
EvaVertes_2005.EV.words127 64.04 64.77 EvaVertes_2005 EV EV -5.45102556328959 2.15256595036244 -2.74920564242046 -10.3476725161771 -4.53339676757603 -10.2034085312396 -9.57997822677436 -9.38962923402493 -7.38681405374468 -3.9983366024023 -3.18458821232845 -3.11136287402085 -2.95831535919522 -8.87567444615982 566.198117789863 -1.06905702189988 1.59702435552771 0.641014453422486 -4.8200635290696 -0.339433783360684 -4.67101179301569 -4.14490635578121 -4.08851933755416 -2.42347573393102 0.16473763079723 0.408115078349108 0.477149793148816 0.500176949575516 -5.66104155369788 363.53755110557
EvaVertes_2005.EV.words128 65.36 65.67 EvaVertes_2005 EV EV -4.83080726507792 0.651290335495475 -3.50885179497825 -6.01104016387509 -4.71054676485932 -5.98903793568252 -5.95937488997129 -5.89126682926662 -5.37223884767556 -4.49075990429944 -3.65943929747741 -3.58956101457147 -3.53326775790435 -2.50615067283697 159.360453901157 3.11632594694111 0.61445385762715 4.07065052774326 1.94464260370899 3.20436477195843 1.97442063957527 1.99835414279008 2.05666341990568 2.7319055116649 3.56232978267967 3.93972700304375 3.99464356371083 4.036488071473 0.708482219624892 -43.3001127831304
EvaVertes_2005.EV.words129 65.67 66.21 EvaVertes_2005 EV EV -6.00075241874597 2.37526712079535 -1.76348221767139 -11.2859987183361 -5.80120995988325 -11.115643719659 -10.8633910710999 -10.4505048466416 -7.250094293896 -4.6779599734696 -2.21331279429241 -2.01268735697969 -1.85728415165175 -13.7287578451866 899.285223942089 3.31430968368239 1.92651364601883 6.91036321737762 -1.1074315038369 3.62092304386761 -0.954346607401122 -0.727999112204229 -0.35828814334946 2.47534647565515 4.10799362598346 6.48449074560133 6.68723422254272 6.79980415448969 -10.5141249527246 696.624657257794
EvaVertes_2005.EV.words130 66.21 66.65 EvaVertes_2005 EV EV -13.7632033596825 0.783790450910923 -11.4563429283792 -15.7204592178045 -13.9068435182679 -15.6877330784913 -15.5349322319465 -15.2006493414836 -14.076209736927 -13.4965271264788 -12.1639503700952 -11.806531764726 -11.5956928789837 -5.16553162243234 329.384161367779 -2.87502303328343 0.497216168370492 -1.26067660274983 -4.1568640017658 -2.92120375983242 -4.13798814246797 -4.00596271594631 -3.64713020101681 -2.99541274929371 -2.70971615826031 -1.89903264438883 -1.57623973905812 -1.3861762733389 -1.95089872997044 126.723594683489
EvaVertes_2005.EV.words131 66.65 66.74 EvaVertes_2005 EV EV -13.9009471366176 0.864025386302696 -13.0646971645876 -15.7770675674719 -13.5940197227283 -15.7290700152019 -15.657073686797 -15.5370798061221 -13.9644382170585 -13.3068611049166 -13.0742877333337 -13.0694924489607 -13.0666152783368 17.4812820943213 -1179.78902046532 -2.16636080927773 0.913829319323874 -1.34209904818039 -4.1621750180428 -1.84417642373412 -4.11691332355366 -4.04902078181997 -3.93586654559713 -2.0930590006777 -1.55330591481352 -1.34618776833837 -1.34414340825938 -1.34291679221198 20.6959149867834 -1382.44958714962
EvaVertes_2005.EV.words132 66.74 67.22 EvaVertes_2005 EV EV -13.5726198154813 1.11198825234467 -10.2182176944549 -14.9611289199977 -14.0094015574162 -14.8680187231425 -14.8320625339405 -14.7209906328338 -14.35041575569 -13.2538069374522 -11.0678367232387 -10.6540836781957 -10.5533755663019 -3.16424321395937 198.362331466384 -0.923231042680216 1.02138371692132 2.23453130034989 -2.81414039360203 -1.16484685456417 -2.71086493760647 -2.58114000099631 -2.36887191185439 -1.4305482114071 -0.659469110652454 1.32592033816719 1.79393621710611 1.89596788598674 0.0503896785024962 -4.29823521790368
EvaVertes_2005.EV.words133 67.22 67.62 EvaVertes_2005 EV EV -15.0584233028496 1.53699495647175 -11.0106374639675 -16.4066236473609 -15.9629862267526 -16.3476223485853 -16.2936547667362 -16.2859460454042 -16.1624321632497 -13.6898077648883 -12.1027128832669 -11.3765093447077 -11.1297344209544 -9.98062288941091 657.830924827664 -0.98980830624882 1.27262092799973 2.74164397672611 -2.02654811372059 -1.64376074306932 -2.02284203057713 -2.00749562777745 -2.00339491617827 -1.94351338436532 -0.205186618146941 1.63246944629656 2.36294776263828 2.63537135308681 -6.76598999694907 455.170358143378
EvaVertes_2005.EV.words134 67.62 68.1 EvaVertes_2005 EV EV -15.4439799751207 0.79393839650055 -12.7167355977774 -16.6160344792045 -15.6307688460272 -16.5891998810395 -16.5683892781423 -16.4025275670578 -15.9481672944403 -15.132591167473 -13.7258445961189 -13.2139817608941 -12.9140034315661 2.01349313093224 -152.075680587194 0.0341458412285056 1.03947829158089 3.5320160679133 -1.35718113308972 -0.214168109893558 -1.27838298042469 -1.2035019554698 -1.08974016113126 -0.653140620850493 0.414878451981923 2.44852593615571 2.99757933808856 3.31987200744132 5.22812602339414 -354.736247271484
EvaVertes_2005.EV.words135 68.1 68.55 EvaVertes_2005 EV EV -13.3489757233637 2.14121242843889 -10.1094951455362 -16.6297001129262 -13.3190714814019 -16.6283746606281 -16.6263864821809 -16.5176083090886 -15.2599127976775 -11.3633785176743 -10.4216788106308 -10.1834359235497 -10.1390714567416 -37.2446260078255 2526.1956595915 3.18191127597388 2.00357681895739 6.34444585371591 0.149123997798124 3.18973249494632 0.15575017454656 0.165689439669214 0.259505890522647 1.40349231291844 4.99224259257959 6.00575856636952 6.25725326457652 6.30956881806015 -34.0299931153638 2323.53509290722
EvaVertes_2005.EV.words136 69.32 69.47 EvaVertes_2005 EV EV -1.99303204178594 0.772374037378688 -0.997939820919382 -4.427515158411 -1.81058636769938 -4.20292499805535 -3.86603975752187 -3.50981953132083 -1.92994823039098 -1.61441159294984 -1.11360036711447 -1.03213539962088 -1.01161805239998 2.59696276713282 -182.220710405481 -1.00080685870705 0.780724115795428 0.0742012547982991 -3.44670653142338 -0.797132661310421 -3.22051805321495 -2.8812353359023 -2.52101931506932 -1.01193066190526 -0.645019522053462 -0.0494508806606767 0.0360098814648607 0.0589247054649237 3.75384045104659 -261.515111492653
EvaVertes_2005.EV.words137 69.47 69.69 EvaVertes_2005 EV EV 0.832336217648436 1.11811872176383 2.67712156072655 -0.973566002031431 0.681134307393751 -0.963099994867334 -0.947403546955589 -0.921280374301859 0.5025533341878 1.87730412781685 2.59158932735949 2.63068630278625 2.65778844360898 16.755181918808 -1164.98495433352 2.03291354939274 1.1879818115041 3.96617720217809 0.104283351731868 1.85854111188958 0.117203918455586 0.136582205706763 0.168841777259547 1.65032909401006 3.15351614366573 3.87408044905856 3.92459398057657 3.94929864462014 17.912059602722 -1244.2793554207
EvaVertes_2005.EV.words138 69.69 69.75 EvaVertes_2005 EV EV 1.34036586815812 0.433281153502835 1.90348426629668 0.551608898746502 1.4828149803891 0.567495721909053 0.591325956652879 0.631043014559257 1.0833975189751 1.63577034321723 1.8430201063743 1.87325218633549 1.8913914343122 -21.9767516759585 1533.56238439383 2.70362912420283 0.411643790407704 3.23249785406761 1.94912182306498 2.8460782364338 1.96432365286205 1.98712639755767 2.02513097205035 2.46378560915669 2.98306436108277 3.1754586609726 3.2039782575201 3.22109001544861 -20.8198739920446 1454.26798330666
EvaVertes_2005.EV.words139 69.75 69.83 EvaVertes_2005 EV EV 0.0324399327961501 0.994300026083064 1.10055642329874 -1.64436372842301 0.36953306123588 -1.61271444910826 -1.56524053013612 -1.48611733184922 -1.05481776156266 0.964019645485318 1.09500641442175 1.09778141886024 1.09944642152334 -31.0588404717095 2167.68102174499 1.47847322050246 0.974532498279773 2.54373557198223 -0.155518355374495 1.77560840262279 -0.126437801180269 -0.0828169698889284 -0.0101155844033615 0.4197569163718 2.39578223807755 2.52962314603679 2.53667935900951 2.54091308679314 -29.901962787796 2088.38662065783
EvaVertes_2005.EV.words140 69.83 70.28 EvaVertes_2005 EV EV -2.51596655151962 0.626505571199685 -1.14208141229724 -4.30174482369315 -2.53333549239413 -4.2299700745113 -4.17234595408898 -3.889344280209 -2.77093206544453 -2.30530982254245 -1.3599446591178 -1.20841283724265 -1.17014946277269 -3.33776335225566 231.313240987693 -0.764540388372215 0.532978167102516 0.426679853390063 -2.31627926067501 -0.745949750860116 -2.23936706125209 -2.17403676546817 -1.89531630012241 -1.00556679451739 -0.504936748139794 0.200254189501058 0.368910845513109 0.408886703396761 -2.18088566834171 152.018839900509
EvaVertes_2005.EV.words141 70.64 71.08 EvaVertes_2005 EV EV -3.95610883758085 0.473628512881901 -2.97600703080877 -5.01237848660035 -3.86615776549414 -4.92700058845804 -4.87289827255629 -4.76902199296263 -4.33434646780708 -3.63136774325464 -3.20409285443197 -3.01437063576185 -2.98987841481193 -2.95712878712534 205.585842470174 -1.27423335299609 0.367262694576448 -0.545295780231655 -2.15925466064676 -1.21968926019941 -2.14716113636093 -2.10197657766475 -1.98376154524752 -1.46389582868899 -1.02468293210943 -0.748265180454071 -0.571101173484328 -0.554143879554639 -1.80025110321136 126.291441382989
EvaVertes_2005.EV.words142 71.08 71.27 EvaVertes_2005 EV EV -3.27423738945907 0.723049016981241 -2.12272204071927 -4.28390225039373 -3.20306125650294 -4.27252023581358 -4.25544721394336 -4.22703873687164 -4.00142901554768 -2.62946247789277 -2.30322180488195 -2.1796489154366 -2.1454927906062 10.0507192638034 -718.641454537501 -0.227032109954118 0.775008696589479 0.94160807292256 -1.34515425375572 -0.0759400843591971 -1.33160309351823 -1.311276353162 -1.27744501194693 -1.00845237747619 0.442193949276544 0.801637082883853 0.879258334061883 0.916668177378289 11.2075969477174 -797.935855624686
EvaVertes_2005.EV.words143 71.27 71.63 EvaVertes_2005 EV EV -1.46449832637666 0.745526961807667 -0.486025834372557 -2.62670937528399 -1.06022838929129 -2.61594919463968 -2.57374283914715 -2.5408591140814 -2.31576082733482 -0.823091518328744 -0.540181986560189 -0.521640061065475 -0.505794253748965 4.97392407288022 -356.861517520922 1.90237052368345 0.834632180542666 2.92650924005258 0.648827026046086 2.33397724377719 0.655477246497533 0.682385416827784 0.710702519457028 0.867490502093387 2.63114948189063 2.85072802220337 2.87643058344209 2.89105911684608 6.13080175679415 -436.155918608105
EvaVertes_2005.EV.words144 71.63 72.39 EvaVertes_2005 EV EV -4.06536407363133 0.902681074134355 -2.09647050276918 -6.2118957692785 -4.06002145074034 -5.74759321008728 -5.65720540138475 -5.47850242705879 -4.74789394860079 -3.31895878803811 -2.71022069786395 -2.45088372669798 -2.14604170763786 -3.28972445017423 232.672189174372 -0.107688445848715 0.764585300149669 1.66426953243928 -2.35982328534 -0.040188304314285 -1.8739078998335 -1.6586759248631 -1.27917339301389 -0.665997372419072 0.417435065639959 0.934461399625767 1.18241900114183 1.61275751303508 -2.13284676626029 153.377788087189
EvaVertes_2005.EV.words145 72.39 72.51 EvaVertes_2005 EV EV 9.77715192700617 0.783754805404945 10.6504067905291 8.20625583040588 9.88528963890809 8.22499012061048 8.25309155591738 8.29992728142888 9.61820922037868 10.4039806376484 10.6499373051165 10.6501720478228 10.6503128934466 -23.9437893149061 1745.01673870802 -4.17087573287465 0.678901851247678 -3.3309647327271 -5.4797157765977 -3.99722400775346 -5.46622260745065 -5.44598285373008 -5.41224993086246 -4.58655138124254 -3.57039757074272 -3.35670085260223 -3.34383279266467 -3.33611195670213 -16.6935718519688 1205.63540602705
EvaVertes_2005.EV.words146 72.51 72.82 EvaVertes_2005 EV EV 10.2002595411372 1.43332652577097 11.5375110556581 6.82748495931642 10.8780866880724 6.97282716729469 7.18939577385934 7.65730146833708 8.90976808303495 11.2810506955384 11.472867635265 11.5115828664202 11.5203286518794 -2.38481056267008 183.494099373715 -2.33921683452827 1.48397863173668 -0.635092264952249 -6.72745862124848 -2.02046044917885 -6.64894070675391 -6.41795901728096 -5.91976122669372 -3.36159064063091 -1.08842055501319 -0.751422181315152 -0.675440252384983 -0.656725936728059 4.86540690026811 -355.887233307324
EvaVertes_2005.EV.words147 72.82 72.97 EvaVertes_2005 EV EV 9.77672422334414 1.06492705703068 10.7722817221903 7.5069436710109 10.0317718587997 7.54222083878727 7.59513659045182 7.65009988467498 9.75887961208417 10.626599551782 10.7473233012016 10.7629638445807 10.7685545711464 16.543890716976 -1196.20812874923 -1.09214481522864 1.30086943927414 0.415877442360038 -3.75500944687776 -0.542284120286052 -3.73021452121649 -3.69302213272459 -3.66426444378919 -1.37204547936591 -0.275026493400393 0.0778220565735875 0.276107565414922 0.359969491581992 23.7941081799146 -1735.5894614303
EvaVertes_2005.EV.words148 72.97 73.28 EvaVertes_2005 EV EV 12.3704318945172 1.52063205953092 14.7478980105853 10.2313628334181 12.2948315692737 10.2377708739439 10.2441963231502 10.3153540771759 10.8462264255406 13.7113369484995 14.6394710940312 14.6977262061267 14.7345682861239 14.9863100730217 -1083.49220732315 3.15579168973226 2.11336498101695 6.43407548756594 0.092712179848581 3.22028012119882 0.119641185768124 0.222441361882987 0.298391299709975 0.944922532215566 4.91877766496835 6.25635277164294 6.38429617387922 6.40472096473675 22.2365275359601 -1622.8735400042
EvaVertes_2005.EV.words149 73.28 73.52 EvaVertes_2005 EV EV 11.6621378017615 0.381297665887677 12.4800958571619 10.6623707378302 11.6884438085091 10.7813556779568 10.923985649404 11.0877977187286 11.4397988922007 11.9086114250127 12.3208263025176 12.4111600579319 12.4523106196849 1.94425016944602 -131.045531826816 4.44567500016581 0.743905285344212 5.93515169106415 2.67611828090742 4.44748116006898 2.77774200753098 2.94179088942205 3.10687605785304 4.21559644418567 4.69208185341845 5.82478217885421 5.85989995799239 5.89780232519823 9.19446763238437 -670.426864507866
EvaVertes_2005.EV.words150 73.52 73.62 EvaVertes_2005 EV EV 10.3155163638378 1.08718250968335 11.8976162331974 8.03734827124187 10.3682273869544 8.21522284897881 8.48203471558422 8.88544666859689 9.56276325423407 10.9758620646394 11.7569933889374 11.8248431540558 11.8685070015408 -31.4315856139498 2322.78555344195 4.34381981340919 0.913732654654692 5.68024213319624 2.40960029021461 4.36268127192992 2.56683795378747 2.80269444914675 3.16106551807114 3.76304098850615 4.94684075264378 5.63505017929035 5.6590613394649 5.6717698157037 -24.1813681510136 1783.40422076106
EvaVertes_2005.EV.words151 73.62 74.27 EvaVertes_2005 EV EV 1.92143792276034 1.77186359970922 7.63156993691245 -1.06362000160211 1.64196413047074 -0.97140392767387 -0.772341221321354 -0.538542271617106 0.98093169807199 2.04485553030584 6.05939747183198 6.76648522408844 7.17735333239371 -5.27947438245611 392.320281169426 -1.33142707906657 1.51243004123631 2.03657896249489 -5.34217540965081 -0.924483183648221 -5.25643078540306 -5.02353582096635 -4.55496829953427 -1.98057663967266 -0.393644496850211 0.698619094673535 1.28860054830038 1.62920487742791 1.97074308048198 -147.061051511605
EvaVertes_2005.EV.words152 74.27 74.43 EvaVertes_2005 EV EV -3.68221172903837 3.73460697982179 2.91517617780285 -7.64631596484125 -4.38423735072734 -7.62921413353579 -7.6035613865776 -7.53820070727696 -7.07245330066548 -0.629666989357907 2.76031418716641 2.88604172538893 2.90352239683728 59.930878372542 -4459.5971731357 -4.00332463930073 3.99031197664567 3.01990435346598 -7.93467186849395 -4.76627978814477 -7.92870741943579 -7.91976074584854 -7.90517342679286 -7.64088296439253 -0.672345343438201 2.92072927406603 3.0186133566703 3.01938795474771 67.1810958354792 -4998.97850581667
EvaVertes_2005.EV.words153 74.43 74.56 EvaVertes_2005 EV EV 0.785822511345511 1.36191040583455 3.39351518340616 -1.40461484371358 0.673264649568506 -1.38754895406794 -1.36195011959947 -1.26606849950974 -0.175499648612223 1.48235449104396 3.17147407348608 3.2595544165936 3.33993087668113 9.63552538712651 -717.017284829337 1.51293381259227 1.46265864895221 4.38268253753027 -0.710260549076429 1.44931995650857 -0.6840226975801 -0.644665920335607 -0.5325058028555 0.571193584961552 2.03215126344514 4.1540900262882 4.22579186609092 4.31992626895453 16.8857428500643 -1256.39861751035
EvaVertes_2005.EV.words154 74.56 75.11 EvaVertes_2005 EV EV -3.11672422421636 2.4098557601362 0.750672393263708 -8.11826863795381 -2.77653686892711 -7.95703120247776 -7.95010936409197 -7.89538831704122 -4.88715265641537 -0.984979362529934 -0.313164703543986 -0.215491522404615 0.210799850018208 -11.3451775196031 845.866488400478 0.0507840694500442 1.74425127948434 2.72254994567755 -3.00171845101267 -0.378949375911232 -2.99642209006294 -2.96810557929679 -2.87429161238619 -1.26225481291386 1.8416190338467 1.87224199131053 2.15900181027216 2.22424323173946 -4.09496005666508 306.485155719455
EvaVertes_2005.EV.words155 75.6 75.72 EvaVertes_2005 EV EV -0.112214543883759 1.21287401927228 1.20657557820894 -2.54106248988054 0.137764103247693 -2.49149121110063 -2.41713429293076 -2.29320609598098 -1.00133527827517 0.959077994928602 1.1799358879827 1.19325573309582 1.20124764016369 31.7245202653032 -2400.7960878416 1.3897307043686 1.23897930759472 2.73956139093181 -1.0949902576751 1.62729312571186 -1.04430151857425 -0.968268409922971 -0.841546562170839 0.472673461953733 2.46412729962801 2.70733439910089 2.72344789501635 2.73311599256562 32.9578653602644 -2492.62484247228
EvaVertes_2005.EV.words156 75.72 75.96 EvaVertes_2005 EV EV -0.118458985190874 0.495144211018388 0.69471928357445 -1.31962197444878 -0.0670821728048374 -1.30678488761038 -1.28471031444464 -1.1475283826786 -0.435909573698598 0.256048341556154 0.508284829226781 0.572544693998026 0.643631965081081 3.01238435015278 -228.582034829874 1.59145804501389 0.53816554906845 2.32703490260294 0.256820628532805 1.72973244830068 0.266739902310976 0.287697015155765 0.437295172710016 1.23520675091803 2.01786707313128 2.22554357939678 2.26291417890311 2.3000563842707 4.24572944511439 -320.410789460587
EvaVertes_2005.EV.words157 75.96 76.14 EvaVertes_2005 EV EV -0.69800582454348 0.183275036151734 -0.324193712634085 -1.06058770908398 -0.701826083313388 -1.05636798513933 -1.05003839922235 -1.03177696601343 -0.749307838146167 -0.608618607436644 -0.356702208377854 -0.329379978183555 -0.326268218853873 -3.18012341155148 241.151446779454 1.26954789076651 0.129490115076388 1.55023830926437 1.01250392542572 1.27132273394655 1.01461289098639 1.01777633932738 1.02641519755045 1.23859053785975 1.32336000678463 1.50717602160063 1.53977514775492 1.54605304466059 -1.9467783165898 149.322692148735
EvaVertes_2005.EV.words158 76.14 76.26 EvaVertes_2005 EV EV -1.83496000383603 0.635063928890002 -1.03923029209529 -3.18471581966665 -1.7499175429637 -3.1553095013255 -3.11120002381378 -3.00542350009641 -2.21939858758873 -1.32584886193483 -1.05086832648557 -1.04140885580663 -1.04010171757983 -2.14269400338729 161.435806467359 0.315733041849956 0.631298301957039 1.15423479384194 -1.01850249174542 0.4690647445574 -0.990524039369915 -0.948556360806656 -0.84634950200339 -0.0826737959144721 0.83570838131583 1.13255003715542 1.15284369263919 1.15367835336084 -0.909348908425835 69.6070518366572
EvaVertes_2005.EV.words159 76.26 76.53 EvaVertes_2005 EV EV -1.90795616482619 0.681188093484318 -0.754329378712729 -3.48834611760964 -1.86252370122664 -3.4555162096625 -3.41213870178847 -3.36590426210601 -2.11032814827985 -1.51729450887549 -0.871888379108536 -0.799381196883821 -0.764719108367696 -2.12690071772233 160.576909655601 0.484853283729758 0.663819784419936 1.69745714233718 -0.943437903148197 0.468210410843036 -0.913898295034931 -0.869403326839962 -0.826893754893958 0.172287296405799 0.856635830540572 1.58579584919078 1.65457816367904 1.6903577125161 -0.893555622760551 68.7481550248741
EvaVertes_2005.EV.words160 76.53 76.67 EvaVertes_2005 EV EV -2.95452660066172 0.249943900211268 -2.56571000154442 -3.38263478867235 -2.97303796172199 -3.37356611391598 -3.35996310178142 -3.34105502476258 -3.13868763389518 -2.73684040890808 -2.59635934628642 -2.57485738785542 -2.56936895606882 1.87956860473179 -146.932319997856 -0.307184523447597 0.270238040027152 0.159233486845973 -0.701148090540657 -0.332844480613993 -0.690942668659178 -0.675634535836961 -0.662650953295539 -0.544536992349443 -0.0645937320878485 0.118340755828699 0.141705148127942 0.152222151358761 3.11291369969324 -238.761074628557
EvaVertes_2005.EV.words161 76.67 76.79 EvaVertes_2005 EV EV -3.01893236859853 0.161953511167991 -2.77701400406651 -3.27914074326006 -3.04552318446521 -3.27872249039121 -3.27809511108793 -3.27329874703541 -3.12055762838346 -2.89446813462167 -2.79054933708244 -2.78437413903054 -2.77995805805212 -3.66421941869266 278.136131786157 -0.213283412584819 0.132164872891437 0.0162187261589923 -0.448659335669948 -0.218595183180156 -0.438680588944178 -0.423712468855523 -0.40308541692304 -0.286237665820918 -0.126067855972567 -0.00909655433651976 0.00460114715596521 0.0115716945577815 -2.43087432373078 186.307377155422
EvaVertes_2005.EV.words162 76.79 76.88 EvaVertes_2005 EV EV -3.8239141522111 0.410137215625664 -3.39848377724782 -4.66108114231385 -3.62889489766411 -4.6518246706916 -4.63793996325822 -4.6147987842026 -3.9233948151969 -3.57512854637154 -3.45342807235316 -3.42595592480049 -3.40947263626889 9.50722282292912 -734.292875761241 -0.890998881868307 0.431561216938527 -0.468672563352075 -1.7623104928886 -0.6525228370626 -1.75199864207436 -1.73653086585299 -1.71075123881738 -1.04169647623045 -0.613490223500365 -0.518339962497432 -0.493506262924753 -0.478606043181146 10.7405679178907 -826.121630391948
EvaVertes_2005.EV.words163 76.88 77.01 EvaVertes_2005 EV EV -3.87039946517299 0.131061796993364 -3.64257326142308 -4.28230702044395 -3.87305654877642 -4.22036296343233 -4.1274468779149 -4.02676381627302 -3.92830388654706 -3.77906594857934 -3.70787834030061 -3.68281053387882 -3.65866817040538 -2.20263706354273 165.608848485287 -0.800905711159955 0.106671072756631 -0.640563199786287 -1.13521185525464 -0.806839654812176 -1.08673262092905 -1.01401376944067 -0.933428485672231 -0.847735377861574 -0.734633398508022 -0.6505250430019 -0.646756877715958 -0.643040670958156 -0.969291968581355 73.7800938545918
EvaVertes_2005.EV.words164 77.01 77.65 EvaVertes_2005 EV EV -6.84527990662305 1.38492931041415 -4.23065383644004 -9.10866569542682 -6.72898998627467 -9.06542169712039 -9.0412547364003 -8.94407535281178 -8.21167537089474 -5.56709671603413 -4.88805444295921 -4.7844759259894 -4.7210563732181 -2.21259158900088 164.251903237458 -3.30086551621124 1.3352575957747 -1.04630999388614 -5.57666753080321 -3.1685632518033 -5.50739399227989 -5.44693414517018 -5.37383243353854 -4.62462342292584 -1.98462761748817 -1.55218740117501 -1.46769482710912 -1.382249429411 -0.979246494039328 72.4231486067494
EvaVertes_2005.EV.words165 77.65 77.8 EvaVertes_2005 EV EV -4.13078176258655 0.890400179965385 -2.51879046750524 -5.24226860780346 -4.41410535395264 -5.22533091629385 -5.19992437902942 -5.15766852066874 -4.82324153215226 -3.31683634346766 -2.5907446188407 -2.55855842131159 -2.53469764902778 19.3499482680113 -1508.08603108007 -0.0990305099877602 0.943144933750133 1.59677030916393 -1.30053499216914 -0.382354101353842 -1.28179694792024 -1.25368988154688 -1.20693314133797 -0.836499098035705 0.759923727613374 1.52419534653906 1.55250147350936 1.5790627749021 20.5832933629727 -1599.91478571077
EvaVertes_2005.EV.words166 77.8 78.03 EvaVertes_2005 EV EV -2.36199103375641 0.584084914377728 -1.30215045240756 -3.15271572682847 -2.4790624435844 -3.1422837855619 -3.12492593148711 -3.08483464090774 -2.87848151418771 -1.90564201913954 -1.38073495532013 -1.33967576915835 -1.31700120054371 5.25033142787824 -411.442973721837 1.90566850881825 0.638136153798748 3.10519163028438 1.10390313425696 1.7544524780727 1.10750177434997 1.11656811500128 1.15191423561559 1.34411785903152 2.4309129556676 3.00704098866999 3.06068218652773 3.08754723134588 6.48367652283993 -503.271728352557
EvaVertes_2005.EV.words167 78.03 78.19 EvaVertes_2005 EV EV -1.87034728313057 1.30169475361164 0.601535077779068 -3.65324737532833 -1.86760255517454 -3.63865745115329 -3.61677256489072 -3.60104954658374 -3.03222352433574 -0.983954483360006 0.346399495874111 0.536671296060383 0.575589565091594 18.5245527115553 -1448.85237615914 2.63942866231406 1.34152235629699 5.20132866018816 0.828592062092844 2.61113282579958 0.844150930790311 0.867489233836512 0.880477328088249 1.42633548973254 3.57393433701391 4.94557226699381 5.14127616596241 5.17730766249786 19.7578978065169 -1540.68113078985
