niteid wstart wend conv participant nxt_agent mean.normI0 sd.normI0 max.normI0 min.normI0 median.normI0 q1.normI0 q2.5.normI0 q5.normI0 q25.normI0 q75.normI0 q95.normI0 q97.5.normI0 q99.normI0 slope.normI0 intercept.normI0 mean.normI0.slope sd.normI0.slope max.normI0.slope min.normI0.slope median.normI0.slope q1.normI0.slope q2.5.normI0.slope q5.normI0.slope q25.normI0.slope q75.normI0.slope q95.normI0.slope q97.5.normI0.slope q99.normI0.slope slope.normI0.slope intercept.normI0.slope
HelenFisher_2006.HF.words27 26.28 26.95 HelenFisher_2006 HF HF 0.046219004279374 11.9458699769884 17.3039651755223 -16.8564692218332 -1.54897413755193 -16.2224905071621 -15.9550533110407 -15.3784652786199 -11.6162746077199 14.4966506348945 16.240980055472 16.8914920901329 17.1899769915237 -26.4604414505112 704.233434693307 -2.10455679247238 11.938230592839 15.1563117566179 -18.9768727977065 -3.72898674505581 -18.3471575480597 -18.0856046149178 -17.5068167253773 -13.7473226535272 12.3470102482691 14.0928157020108 14.7444205689181 15.0428117989735 -26.3688990090786 699.646455514599
HelenFisher_2006.HF.words28 26.95 27.85 HelenFisher_2006 HF HF -0.760614721387054 10.7327579423279 15.7886517852883 -23.6387647990331 0.506080579226605 -23.1234451668531 -21.7700430843328 -20.8883006356916 -9.36635836596609 8.68594930428547 13.8524797205985 15.0705822088375 15.6547369787956 -6.46132223087029 176.262334124074 -2.83957582765059 10.7290446390698 13.6818731309305 -25.6791219610026 -1.57742216754212 -25.163734204215 -23.810173164277 -22.9301338308252 -11.45440275324 6.60925901827452 11.744679197127 12.964030636505 13.5478901998302 -6.36977978943767 171.675354945365
HelenFisher_2006.HF.words29 27.85 28.13 HelenFisher_2006 HF HF 5.46673581689654 11.6807006636536 17.3107495718628 -20.3191785885627 10.4237431355255 -20.2427419224593 -20.0906546077602 -19.1117137723874 -1.60588043618457 14.2238331671894 16.9891279218159 17.0962047461372 17.222733733463 113.508734580979 -3171.52068280044 3.44193113316865 11.6872981627216 15.2879912668509 -22.3566972252164 8.41120352165031 -22.27978368686 -22.1270662195408 -21.1485511629654 -3.63743816967525 12.2064680602774 14.9669940923735 15.0713175471385 15.199021683945 113.600277022412 -3176.10766197915
HelenFisher_2006.HF.words30 28.13 28.51 HelenFisher_2006 HF HF 0.986093801441527 8.39225065396542 12.0518767134849 -14.8617975776961 0.451468626318963 -14.3039613621365 -13.506156285703 -12.6861442075121 -4.25517490054776 10.0981734339606 11.7275806987829 11.8950272641146 12.0320306773863 -33.185933445342 940.856748650683 -1.00827925041296 8.387867841128 10.0580713666935 -16.8459519384139 -1.53918237296249 -16.2884563458923 -15.4903106464208 -14.6714339783562 -6.2336522106341 8.09755562641149 9.73491076211786 9.9012219173233 10.0385659536328 -33.0943910039094 936.269769471974
HelenFisher_2006.HF.words31 28.51 28.75 HelenFisher_2006 HF HF 5.00955660552559 8.64350009190249 12.9930381663634 -18.2733370812812 8.32959281861516 -17.2491573198853 -15.7128876777915 -15.5546327578594 1.82965497776899 11.4822618536261 12.8191060798536 12.9339211749647 12.9693913698039 64.9251282627185 -1853.88997523617 3.04356880682851 8.64693970212961 11.029888892982 -20.2489758660518 6.35963108447604 -19.2245803767319 -17.6879871427521 -17.5307257066805 -0.126397982323006 9.51513864480271 10.8555026424217 10.9713112213934 11.0064578243466 65.0166707041511 -1858.47695441488
HelenFisher_2006.HF.words32 28.75 29.22 HelenFisher_2006 HF HF 3.30878688453911 8.87019574429071 12.7862560096668 -18.115451263434 6.02105749288554 -17.861930143937 -17.7245252607997 -16.1728896122004 -0.407645007957484 10.3079381620327 12.2197185433642 12.6059134941081 12.7199362725585 -30.2063510435541 878.837530304355 1.37515827444146 8.86450770739186 10.8548982198217 -20.0309133115109 4.09424134354566 -19.7778122937606 -19.6395899153324 -18.0868188566069 -2.34893763640763 8.36011692535635 10.2879065894687 10.6741583107188 10.7889985844601 -30.1148086021215 874.250551125647
HelenFisher_2006.HF.words33 29.22 29.57 HelenFisher_2006 HF HF 2.48756927304923 9.86054543681615 14.4426913989097 -12.9258300104376 5.69533999200973 -12.3718296013917 -11.7014248368551 -11.264445638728 -8.65176861335916 11.8192804847204 13.272764442322 14.0414839730157 14.3862358615549 -64.6481899733521 1901.96916064861 0.590273786993048 9.85504267816501 12.5363126318431 -14.8373181230724 3.78555499456429 -14.2682621757519 -13.5928161902545 -13.1591296814937 -10.5382777032155 9.91176630752757 11.3664992162681 12.1358432225312 12.4801523011212 -64.5566475319195 1897.3821814699
HelenFisher_2006.HF.words34 29.57 29.82 HelenFisher_2006 HF HF -5.09507570056612 8.34882882806836 6.97911127263462 -20.7245174554061 -3.98962688921811 -20.4070751485782 -19.9309116883363 -19.075974064209 -11.7005159835372 2.15141323645375 6.47043930707684 6.79074321681972 6.90376405030866 26.6548763923957 -796.957240010725 -5.09507570056612 8.34882882806836 6.97911127263462 -20.7245174554061 -3.98962688921811 -20.4070751485782 -19.9309116883363 -19.075974064209 -11.7005159835372 2.15141323645375 6.47043930707684 6.79074321681972 6.90376405030866 26.6548763923957 -796.957240010725
HelenFisher_2006.HF.words35 29.82 30.02 HelenFisher_2006 HF HF 1.03292771599551 10.8076752361991 14.9750236368712 -15.3831012035135 1.07435050277026 -15.1310603061179 -14.7529989600245 -13.8994230103817 -8.29741175756478 12.0023026707197 14.7911004941207 14.8907200212126 14.9413021906078 -116.161705138447 3476.76834127972 1.03292771599551 10.8076752361991 14.9750236368712 -15.3831012035135 1.07435050277026 -15.1310603061179 -14.7529989600245 -13.8994230103817 -8.29741175756478 12.0023026707197 14.7911004941207 14.8907200212126 14.9413021906078 -116.161705138447 3476.76834127972
HelenFisher_2006.HF.words36 30.02 30.14 HelenFisher_2006 HF HF 1.31128805910722 8.61668416509962 8.08841757138762 -15.523036053088 5.16199467815677 -15.4980381550745 -15.4605413080541 -15.3980465630203 -1.30537142046058 7.72517668602848 7.92613068834552 8.00727412986657 8.0559601947792 193.319957979958 -5813.9168784509 1.31128805910722 8.61668416509962 8.08841757138762 -15.523036053088 5.16199467815677 -15.4980381550745 -15.4605413080541 -15.3980465630203 -1.30537142046058 7.72517668602848 7.92613068834552 8.00727412986657 8.0559601947792 193.319957979958 -5813.9168784509
HelenFisher_2006.HF.words37 30.14 30.38 HelenFisher_2006 HF HF -0.717837454496091 6.36949733387029 7.10287179464675 -14.4804677281904 1.73444698958718 -14.1057271386683 -13.5436162543851 -11.9033307755871 -4.93110051176953 4.35320557060956 6.71521730327092 6.95919846730323 7.04540246370934 -65.2750765214526 1974.53916880153 -0.717837454496091 6.36949733387029 7.10287179464675 -14.4804677281904 1.73444698958718 -14.1057271386683 -13.5436162543851 -11.9033307755871 -4.93110051176953 4.35320557060956 6.71521730327092 6.95919846730323 7.04540246370934 -65.2750765214526 1974.53916880153
HelenFisher_2006.HF.words38 30.38 30.68 HelenFisher_2006 HF HF -3.88180829591834 7.09734469905732 7.0205139408279 -17.2055721076673 -3.59885982103206 -16.4427965068399 -15.4273448512414 -15.3257881154602 -9.06945453661426 2.29855938197943 6.22457951364617 6.58472547327768 6.83990606892696 -42.3281050953812 1288.46698281708 -3.88180829591834 7.09734469905732 7.0205139408279 -17.2055721076673 -3.59885982103206 -16.4427965068399 -15.4273448512414 -15.3257881154602 -9.06945453661426 2.29855938197943 6.22457951364617 6.58472547327768 6.83990606892696 -42.3281050953812 1288.46698281708
HelenFisher_2006.HF.words39 30.68 30.89 HelenFisher_2006 HF HF 1.53257877471766 5.98863095641491 7.03649142190663 -12.8105529341967 4.08322353157799 -12.4311021931176 -11.861926081499 -10.5085280451626 -1.54782888536155 6.13095183891892 6.83427101612445 6.99134634968319 7.01843339301725 47.7479676843479 -1467.78568713497 1.53257877471766 5.98863095641491 7.03649142190663 -12.8105529341967 4.08322353157799 -12.4311021931176 -11.861926081499 -10.5085280451626 -1.54782888536155 6.13095183891892 6.83427101612445 6.99134634968319 7.01843339301725 47.7479676843479 -1467.78568713497
HelenFisher_2006.HF.words40 31.61 31.76 HelenFisher_2006 HF HF 13.9064061360336 3.37328585492932 17.2380214522718 6.26661288187056 15.1540335322366 6.69817251279012 7.34551195916946 8.42441103646835 11.9493172045567 16.6412737603075 17.1240521555538 17.1810368039128 17.2152275929282 41.923230299485 -1314.57626477726 13.9064061360336 3.37328585492932 17.2380214522718 6.26661288187056 15.1540335322366 6.69817251279012 7.34551195916946 8.42441103646835 11.9493172045567 16.6412737603075 17.1240521555538 17.1810368039128 17.2152275929282 41.923230299485 -1314.57626477726
HelenFisher_2006.HF.words41 31.76 31.8 HelenFisher_2006 HF HF 15.3040747085173 1.13493748772554 16.6007061004541 13.6299715964805 15.4072988877351 13.6713866537664 13.7335092396953 13.8370468829101 14.6193067153368 16.1687223125552 16.5307545844656 16.5657303424598 16.5867157972564 -97.738340647791 3121.50372383428 15.3040747085173 1.13493748772554 16.6007061004541 13.6299715964805 15.4072988877351 13.6713866537664 13.7335092396953 13.8370468829101 14.6193067153368 16.1687223125552 16.5307545844656 16.5657303424598 16.5867157972564 -97.738340647791 3121.50372383428
HelenFisher_2006.HF.words42 31.8 31.94 HelenFisher_2006 HF HF 11.0141138162407 2.24196360808252 13.1369994947201 7.84511632621928 12.3988137280444 7.85307693221419 7.86501784120656 7.88268216643376 8.04841126127084 12.7151182248975 13.0765122820057 13.1058372200314 13.1245345848446 -46.1114850554323 1480.58714253287 11.0141138162407 2.24196360808252 13.1369994947201 7.84511632621928 12.3988137280444 7.85307693221419 7.86501784120656 7.88268216643376 8.04841126127084 12.7151182248975 13.0765122820057 13.1058372200314 13.1245345848446 -46.1114850554323 1480.58714253287
HelenFisher_2006.HF.words43 31.94 32.06 HelenFisher_2006 HF HF 10.2345055221606 2.04412506424806 12.8324391845366 6.68431134621468 10.9732720808313 6.83930003149021 7.07178305940351 7.45925477259235 8.33043470817138 12.0352220143775 12.7760844062812 12.8042617954089 12.8211682288855 16.913837262625 -530.995276237793 10.2345055221606 2.04412506424806 12.8324391845366 6.68431134621468 10.9732720808313 6.83930003149021 7.07178305940351 7.45925477259235 8.33043470817138 12.0352220143775 12.7760844062812 12.8042617954089 12.8211682288855 16.913837262625 -530.995276237793
HelenFisher_2006.HF.words44 32.06 32.58 HelenFisher_2006 HF HF 0.559185916301064 10.2448781208722 15.6068824212277 -17.1137600570984 1.34680240837061 -17.0999785921599 -16.1821756172237 -14.3052144052633 -9.09030026443111 10.5329801815124 14.1731573916427 14.9168765444877 15.5814651383274 -21.1437958592128 683.910403627705 0.559185916301064 10.2448781208722 15.6068824212277 -17.1137600570984 1.34680240837061 -17.0999785921599 -16.1821756172237 -14.3052144052633 -9.09030026443111 10.5329801815124 14.1731573916427 14.9168765444877 15.5814651383274 -21.1437958592128 683.910403627705
HelenFisher_2006.HF.words45 32.58 33.02 HelenFisher_2006 HF HF -1.37734232745257 10.9243392819212 15.3811054545057 -18.4391648514388 -2.00202700468915 -17.5629909814374 -17.1700074525943 -16.5511991513007 -12.4381794035689 9.67736931287171 14.7729968996016 15.1417301730858 15.2536327414051 -23.0777033901208 755.553576788978 -1.37734232745257 10.9243392819212 15.3811054545057 -18.4391648514388 -2.00202700468915 -17.5629909814374 -17.1700074525943 -16.5511991513007 -12.4381794035689 9.67736931287171 14.7729968996016 15.1417301730858 15.2536327414051 -23.0777033901208 755.553576788978
HelenFisher_2006.HF.words46 33.02 33.45 HelenFisher_2006 HF HF -2.42177648834609 10.1236793231089 13.0349461066864 -21.6519452864125 -5.6305024339784 -21.5989993489827 -21.3962863735335 -18.6056975675946 -8.98445725082481 7.86727374045603 12.7096302707465 12.8908686684738 12.963987242397 -3.18559342613658 103.445294888099 -2.42177648834609 10.1236793231089 13.0349461066864 -21.6519452864125 -5.6305024339784 -21.5989993489827 -21.3962863735335 -18.6056975675946 -8.98445725082481 7.86727374045603 12.7096302707465 12.8908686684738 12.963987242397 -3.18559342613658 103.445294888099
HelenFisher_2006.HF.words47 33.45 34.28 HelenFisher_2006 HF HF -4.03995050713545 11.9366570554744 11.9331972348083 -23.0772450031625 -1.08991704232105 -23.0420006707633 -22.8484819065785 -22.4607877903754 -16.3548753322189 7.08249773975056 11.1545669016558 11.583488666491 11.8308863678821 -1.47429556215257 45.8769771563018 -4.03995050713545 11.9366570554744 11.9331972348083 -23.0772450031625 -1.08991704232105 -23.0420006707633 -22.8484819065785 -22.4607877903754 -16.3548753322189 7.08249773975056 11.1545669016558 11.583488666491 11.8308863678821 -1.47429556215257 45.8769771563018
HelenFisher_2006.HF.words48.1 34.28 34.59 HelenFisher_2006 HF HF 4.09674812870462 11.549889760496 16.5144597609501 -15.8302109892959 7.54767733107399 -15.6877005632308 -15.4928668109534 -15.335809650537 -6.1306784485141 13.9184095611206 16.2365673168716 16.4249969164477 16.5010993622958 72.0756578817984 -2477.91169525165 4.09674812870462 11.549889760496 16.5144597609501 -15.8302109892959 7.54767733107399 -15.6877005632308 -15.4928668109534 -15.335809650537 -6.1306784485141 13.9184095611206 16.2365673168716 16.4249969164477 16.5010993622958 72.0756578817984 -2477.91169525165
