niteid wstart wend conv participant nxt_agent mean.normI0 sd.normI0 max.normI0 min.normI0 median.normI0 q1.normI0 q2.5.normI0 q5.normI0 q25.normI0 q75.normI0 q95.normI0 q97.5.normI0 q99.normI0 slope.normI0 intercept.normI0 mean.normI0.slope sd.normI0.slope max.normI0.slope min.normI0.slope median.normI0.slope q1.normI0.slope q2.5.normI0.slope q5.normI0.slope q25.normI0.slope q75.normI0.slope q95.normI0.slope q97.5.normI0.slope q99.normI0.slope slope.normI0.slope intercept.normI0.slope
AmySmith_2006.AS.words166 77.3 77.38 AmySmith_2006 AS AS 3.25024814200545 5.60132773205786 9.0642205839459 -4.83540708746181 5.11147523684859 -4.76884371925479 -4.66899866694426 -4.5025902464267 -2.7306466303703 7.96156080419808 8.92680941759296 8.99551500076943 9.03673835067532 -202.055925308674 15630.199826811 0.92237727994831 5.5720070063215 6.70156462021823 -7.10861564689382 2.75875787359821 -7.0442387707918 -6.94767345663877 -6.78673126638373 -5.02870169099554 5.62623599178297 6.56961968412779 6.63559215217301 6.67517563300014 -200.478172482902 15505.8489872175
AmySmith_2006.AS.words167 77.38 77.73 AmySmith_2006 AS AS 1.94315118283539 6.04361455624753 10.3201419778688 -8.97702189130874 2.19014038302321 -8.81518636237969 -8.55768053246338 -8.24141874824768 -1.97333037957878 7.46425512195942 9.15887764812629 9.81047507153753 10.1215241775817 29.7233914588634 -2303.22170746597 -0.0468072629936339 6.1271135151059 8.21588962655085 -11.190598847877 0.229997738626082 -10.9194387136976 -10.6507519582444 -10.4500264045772 -4.12479108316389 5.65693407721899 7.0297787956151 7.70870737033891 8.02273805652626 31.3011442846343 -2427.57254705938
AmySmith_2006.AS.words168 77.73 77.83 AmySmith_2006 AS AS 3.04915631100323 2.56673735879062 8.19423247815461 0.458382915215267 2.20244559506581 0.459721243097726 0.461728734921414 0.465074554627561 1.13377454896796 3.67930373067433 7.84297324791105 8.01860286303283 8.1239806321059 -53.0942320866361 4132.75406351923 1.41698748235692 2.53765488994593 6.48752414592858 -1.188693814147 0.619969768805976 -1.18586469619295 -1.18162101926186 -1.17454822437672 -0.490940329320377 2.02861609039819 6.14371886604299 6.31562150598578 6.41876308995146 -51.516479260865 4008.4032239258
AmySmith_2006.AS.words169 77.83 78.13 AmySmith_2006 AS AS 6.95228744698102 2.87302215345181 11.8247577164745 0.583665362698376 7.59043292766551 0.709010023338953 0.884891855688511 1.23479157298639 5.63815687110461 8.95680870592078 11.0027400729358 11.4013998523541 11.6445361179378 12.6202871346265 -977.166275492138 5.63318453336958 2.92743963780772 10.535470604295 -0.934209560459017 6.33588715818924 -0.813436656037997 -0.639940087802989 -0.282089490123262 4.48801016560723 7.51347328634313 9.71245910070854 10.1190697605087 10.3598207619778 14.1980399603976 -1101.51711508555
AmySmith_2006.AS.words170 78.13 78.55 AmySmith_2006 AS AS 2.07229524867228 4.38249457869907 7.90715060071446 -7.28633750749081 2.17429278035361 -7.11920947211591 -6.59858437199943 -5.91680877256379 -1.02667917922825 6.37885302677049 7.60689071830767 7.80807262640625 7.86150843973941 -21.0636985475667 1652.16346332994 1.3196925622668 4.2711154810288 7.08539312495284 -7.73084357910005 1.29560872079255 -7.55715606741014 -7.02669175282115 -6.38914292550947 -1.65430579838796 5.47717133320556 6.83288579962813 7.03842892429463 7.06544052277772 -19.4859457217957 1527.81262373653
AmySmith_2006.AS.words171 78.88 79.1 AmySmith_2006 AS AS 4.2904407002823 4.29617561759515 8.3852017223524 -7.32523270578251 5.24917238323586 -7.27821194545322 -7.20768080495928 -5.41784014008451 4.4488561359676 7.22371963916038 8.34851754309749 8.3758351997954 8.3814551133296 -21.5218967411656 1704.30760624126 4.56648316327713 4.26610930921797 8.6264590836767 -7.01440514111714 5.61466225052636 -6.96410464263034 -6.88865389490013 -5.10999415556234 4.70572707398594 7.46249235036534 8.5539959427035 8.60889321572591 8.61943273649638 -19.9441439153946 1579.95676664785
AmySmith_2006.AS.words172 79.1 79.28 AmySmith_2006 AS AS 1.47616329169174 2.90115565613557 6.99419769891544 -3.03763182915487 0.880160657157035 -3.02228229521679 -2.99925799430967 -2.85729145691216 -0.0939112754463949 2.27522068914585 6.68168432515166 6.92032069049761 6.96464689554831 -47.1639051813119 3736.31711127334 2.06527166972144 2.82767076941941 7.47398147169487 -2.309383044443 1.55871643948242 -2.29681631863857 -2.27796622993191 -2.14295671286851 0.495197102583298 2.79475886383447 7.16345581802654 7.40706148361115 7.44721347646138 -45.586152355541 3611.96627167993
AmySmith_2006.AS.words173 79.28 79.5 AmySmith_2006 AS AS 6.75300265056372 1.63198599405841 8.36859411874627 -0.622459707310625 7.11071422705387 0.67517360691247 2.62162357824711 4.76541755765816 6.68078007926346 7.43424283392618 8.20553650020865 8.33954622078323 8.35697495956106 7.70390700435219 -604.861084335233 7.66014624386695 1.66584332106412 9.17635170727652 0.115727677878553 8.05761222226628 1.41674011626392 3.36825877384198 5.59702778733392 7.62767807447587 8.42586453128642 9.00931864854797 9.15575161971918 9.16811167225359 9.28165983012306 -729.211923928638
AmySmith_2006.AS.words174.1 79.5 79.97 AmySmith_2006 AS AS 3.47589100026384 2.52746127443164 8.1913712769823 -4.39988885679207 3.47103097394767 -4.00846452525555 -2.28810283237095 -0.650186091088506 2.14656586805386 4.95396392785364 7.48159224068197 7.77546438334967 8.15619454406589 -11.4687684888104 917.956207508301 4.92965761981843 2.39851473979238 9.49605888937743 -2.80698183055532 4.80863098015347 -2.4082029346656 -0.7021528264683 0.969555156436948 3.88080414589662 6.35656540946042 8.8131140743658 9.08710901607891 9.4535275921078 -9.89101566303952 793.605367914893
AmySmith_2006.AS.words174.2 79.97 80.15 AmySmith_2006 AS AS -3.87682668725712 7.45217152088944 4.87840556684915 -13.1762664191834 -3.58616105389117 -13.1756984556875 -13.1748465104435 -13.1179025611642 -12.2193297326319 3.70900189332999 4.76766059583741 4.83780107592907 4.86216377048112 -134.054943313676 10728.6938788475 -1.91122214312171 7.37602544771744 6.78934780835942 -11.1361223714683 -1.62055650975575 -11.1328709858434 -11.1279939074062 -11.0539058723035 -10.1816703350361 5.59243099560334 6.66518572670334 6.74203476211718 6.77042258986252 -132.477190487905 10604.3430392541
AmySmith_2006.AS.words175 80.15 80.6 AmySmith_2006 AS AS -4.54600960528112 6.15469009380324 5.89847872517365 -13.5882625020057 -5.57394660757628 -13.3184810189158 -13.0615066953806 -12.947825936548 -9.46414396613488 1.98026155433602 5.29600016444275 5.76944734669244 5.88643552593533 4.707113942441 -382.884740395694 -2.08347503728083 6.17912800193546 8.44549139723097 -11.4487324495175 -2.89326677138398 -11.1718945600888 -10.9274428731549 -10.8146936863692 -7.10609587413907 4.55061303413148 7.85493915707282 8.33410103459697 8.44050460433155 6.28486676821206 -507.235579989114
AmySmith_2006.AS.words176 80.6 81.3 AmySmith_2006 AS AS -4.56115979598691 7.98637645971755 6.88928860182356 -17.982034893533 -3.66470565137572 -17.8319744488107 -17.7627550183253 -17.1911100376003 -10.9547610021663 2.41656129663825 6.20276891410583 6.61836823842964 6.85936585848424 -0.193001548209264 11.0603323266679 -1.20912048526848 7.99087343830697 10.2910209149285 -14.8983377957016 -0.127860840331785 -14.6400856206578 -14.1692386752273 -14.032308586048 -7.57201390213825 5.88835834161329 9.6064889473062 9.99475712031745 10.2638809797228 1.38475127756174 -113.290507266748
AmySmith_2006.AS.words177 82.21 82.34 AmySmith_2006 AS AS 4.99128495822189 2.84890632719737 7.56458124880832 -2.79609850899728 6.13571870559584 -2.27551519320822 -1.49464021952462 -0.237281976173919 3.51778269757799 7.04234820574968 7.52886339767528 7.54803758273933 7.55796378238073 -44.2630575569661 3647.14535956349 4.99128495822189 2.84890632719737 7.56458124880832 -2.79609850899728 6.13571870559584 -2.27551519320822 -1.49464021952462 -0.237281976173919 3.51778269757799 7.04234820574968 7.52886339767528 7.54803758273933 7.55796378238073 -44.2630575569661 3647.14535956349
AmySmith_2006.AS.words178 82.34 82.75 AmySmith_2006 AS AS -1.11838971264488 7.95458381118115 9.46144393128731 -14.981154671223 -2.46377980563987 -13.9221710660816 -13.4736409603671 -12.8141787921518 -8.33797581524689 7.04668110253417 8.34068152996299 9.10457959900674 9.40926275577931 -10.3121060299401 850.096003787461 -1.11838971264488 7.95458381118115 9.46144393128731 -14.981154671223 -2.46377980563987 -13.9221710660816 -13.4736409603671 -12.8141787921518 -8.33797581524689 7.04668110253417 8.34068152996299 9.10457959900674 9.40926275577931 -10.3121060299401 850.096003787461
AmySmith_2006.AS.words179 82.75 83.17 AmySmith_2006 AS AS -3.96682710047514 8.98965515841337 7.4716341546314 -15.6837025145587 -8.57438878622809 -15.2920451504496 -15.0778649371571 -14.8231954800131 -11.5985216384901 6.71047266930101 7.35699194854043 7.41423221483907 7.43564813481453 54.377277189206 -4515.10912018764 -3.96682710047514 8.98965515841337 7.4716341546314 -15.6837025145587 -8.57438878622809 -15.2920451504496 -15.0778649371571 -14.8231954800131 -11.5985216384901 6.71047266930101 7.35699194854043 7.41423221483907 7.43564813481453 54.377277189206 -4515.10912018764
AmySmith_2006.AS.words180 83.17 83.36 AmySmith_2006 AS AS 1.77513453191081 6.95688124855818 11.7341582520879 -10.808065565061 0.97528882842521 -10.7077071290569 -10.5571694750509 -9.43928654205012 -3.08897530956279 8.24567697999365 11.1483903891934 11.4127525510169 11.6055959716595 10.1981997086056 -847.359278062812 1.77513453191081 6.95688124855818 11.7341582520879 -10.808065565061 0.97528882842521 -10.7077071290569 -10.5571694750509 -9.43928654205012 -3.08897530956279 8.24567697999365 11.1483903891934 11.4127525510169 11.6055959716595 10.1981997086056 -847.359278062812
AmySmith_2006.AS.words181 83.36 83.57 AmySmith_2006 AS AS -1.22287258560812 6.08572704156448 8.36080861032502 -9.52040656904327 -2.80702215933601 -9.28697527692512 -8.96250954497186 -8.91147324934075 -6.96235193947309 5.15621695874107 8.0404177057579 8.3381295651602 8.35732892691581 -12.6521141376464 1054.77836837987 -1.22287258560812 6.08572704156448 8.36080861032502 -9.52040656904327 -2.80702215933601 -9.28697527692512 -8.96250954497186 -8.91147324934075 -6.96235193947309 5.15621695874107 8.0404177057579 8.3381295651602 8.35732892691581 -12.6521141376464 1054.77836837987
AmySmith_2006.AS.words182 83.57 83.83 AmySmith_2006 AS AS 6.62419709896226 4.07778311609527 10.7110001444438 -5.58511988618595 8.44020846222547 -4.16569029436157 -2.79344618288488 -1.85919896646648 5.43134135238203 9.38739025664036 10.4085379080688 10.6549472285792 10.7071735714626 30.8461397556676 -2575.21111181553 6.62419709896226 4.07778311609527 10.7110001444438 -5.58511988618595 8.44020846222547 -4.16569029436157 -2.79344618288488 -1.85919896646648 5.43134135238203 9.38739025664036 10.4085379080688 10.6549472285792 10.7071735714626 30.8461397556676 -2575.21111181553
AmySmith_2006.AS.words183 83.83 84.06 AmySmith_2006 AS AS 1.18787132996177 4.92912370221311 9.863675248694 -5.62441311513983 1.05111912732736 -5.56965893379569 -5.49992969988466 -5.46688199546882 -3.29875277048095 4.88300466899276 9.3366905906969 9.6162049566885 9.76129675120545 -42.504426270165 3569.17573411563 1.18787132996177 4.92912370221311 9.863675248694 -5.62441311513983 1.05111912732736 -5.56965893379569 -5.49992969988466 -5.46688199546882 -3.29875277048095 4.88300466899276 9.3366905906969 9.6162049566885 9.76129675120545 -42.504426270165 3569.17573411563
AmySmith_2006.AS.words184 84.06 84.25 AmySmith_2006 AS AS 2.51008418883201 5.79538313148915 7.88956545768388 -9.85223137783574 4.79995275783761 -9.66996880673832 -9.39657495009221 -8.53968579981545 1.79221654905309 6.40750289119762 7.62897760752215 7.8798528176334 7.88568040166369 86.5936087611789 -7284.7831288357 2.51008418883201 5.79538313148915 7.88956545768388 -9.85223137783574 4.79995275783761 -9.66996880673832 -9.39657495009221 -8.53968579981545 1.79221654905309 6.40750289119762 7.62897760752215 7.8798528176334 7.88568040166369 86.5936087611789 -7284.7831288357
AmySmith_2006.AS.words185 84.25 84.53 AmySmith_2006 AS AS 5.12027577454665 3.35477395989568 10.4004026875021 -1.42151558789798 5.183738128267 -1.34188519563354 -1.02518280135845 -0.299705109344995 2.29391271214802 8.03482471945826 10.0037350757584 10.3080863481644 10.3966554904572 -29.5134041757717 2495.49614960935 5.12027577454665 3.35477395989568 10.4004026875021 -1.42151558789798 5.183738128267 -1.34188519563354 -1.02518280135845 -0.299705109344995 2.29391271214802 8.03482471945826 10.0037350757584 10.3080863481644 10.3966554904572 -29.5134041757717 2495.49614960935
AmySmith_2006.AS.words186 85.28 85.42 AmySmith_2006 AS AS 2.82811217171663 5.11231664981481 10.7330155483066 -2.37899053926599 -0.446332891741989 -2.33719737764565 -2.27450763521513 -2.20533246820724 -1.33602339882684 8.26124317163448 10.3356213312291 10.5491108164013 10.6594536555444 -115.086940143199 9826.53971618552 -3.41762380686253 5.00058713118607 4.31709045885257 -8.5978545529702 -6.54875172432132 -8.55158273053736 -8.4821749968881 -8.383888534599 -7.4518782138437 1.90354067274299 3.92865356340013 4.1443823789785 4.24800722690294 -111.324865060703 9499.16683409374
AmySmith_2006.AS.words187 85.42 85.64 AmySmith_2006 AS AS 4.36164304945582 5.43292706422852 11.3892760869324 -4.72705779820901 4.29899771132062 -4.29602374041859 -3.73187070362628 -3.41248795339207 -0.833724383483032 9.93724459684042 11.1943666224657 11.2860584102478 11.3478206305528 -49.4790564979301 4236.32890677289 -1.23916577212416 5.29656199255676 5.77950994372743 -9.92478714666449 -1.61531736713397 -9.53406103618651 -9.01693393792536 -8.66843989240994 -6.20164284281333 4.17968264682316 5.58907914007317 5.66285628460529 5.72999289788531 -45.7169814154349 3908.95602468117
AmySmith_2006.AS.words188 85.64 85.75 AmySmith_2006 AS AS -0.669350803234981 7.38342806581477 10.0491589463528 -9.95263616385677 -1.13807421665932 -9.92860298849105 -9.89255322544246 -9.8341522488984 -7.76446077055637 7.1938259120234 9.45271302239912 9.72516681909966 9.91956209545153 170.205012777763 -14586.3473957906 -5.65210443269073 7.47432915894732 5.13806388989693 -15.0787069393123 -6.12082784611503 -15.0586149854616 -15.0284770546855 -14.9745547389539 -12.8726169027619 2.30064549881753 4.52728625134329 4.80421870885632 5.00452581748069 173.967087860259 -14913.7202778824
AmySmith_2006.AS.words189 85.75 85.95 AmySmith_2006 AS AS 6.70181405044127 4.64242999268847 12.0696663955493 -2.0630521014035 8.67253980820135 -2.0135793056228 -1.93937011195174 -1.87317402311029 3.08503703686913 10.1874869570199 11.3485930392949 12.0685366363033 12.0692144918509 -9.26273465522438 801.911241959622 2.30456339549698 4.62165416498233 7.55269349059294 -6.8308300118595 4.44220119524465 -6.49472292407916 -5.99056229240863 -5.94228084681722 -1.03781371658769 5.82154625246839 6.77787620458863 7.51573444484708 7.53790987229459 -5.50065957272892 474.538359867881
AmySmith_2006.AS.words190 85.95 86.27 AmySmith_2006 AS AS 0.621181105914748 6.374315954289 10.3316409652302 -9.75453898019055 -1.11304438701531 -9.57453919484966 -9.40448374749584 -8.37351126221294 -3.96268206422517 6.91068917188094 10.1631921442606 10.2923661136182 10.3073612207203 -13.6449341105245 1175.57346218784 -2.80299856079295 6.3142595031699 6.92537594177254 -12.6412793493989 -5.0031653956523 -12.4494558995131 -12.2965985096792 -11.2459199168213 -7.53612196457194 3.48960262371156 6.72826369160291 6.86908217907299 6.91291986180757 -9.88285902802931 848.200580096118
AmySmith_2006.AS.words191 86.27 86.36 AmySmith_2006 AS AS 0.561470723257043 3.68338093046345 6.02055813992076 -8.19069434576686 0.611421935758088 -7.98100088307039 -7.66646068902567 -7.14222703228448 -0.799162830356508 2.50023079041584 5.35904227180785 5.68980020586431 5.88825496629818 14.6244122579435 -1261.72726330654 -2.09237928370163 3.69546630350745 3.2950495599622 -11.0057761419753 -1.97076949820068 -10.7928580434939 -10.4734808957717 -9.94118564956801 -3.32761033456534 -0.207363146292767 2.64965687077428 2.97235321536824 3.16597102212462 18.386487340437 -1589.10014539811
AmySmith_2006.AS.words192 86.36 87.13 AmySmith_2006 AS AS 4.37769009425011 5.16508097830608 12.3320967877411 -7.70780343399304 6.44223564468394 -7.4125170780981 -6.75008399373333 -5.99992656598049 1.0841567027595 7.79994497934526 10.7263228999098 11.5167899262504 12.0035006135879 -8.83933844297417 771.143998725653 3.34511530141441 4.90567414798526 10.6456375162813 -9.55549449470272 5.2372431964077 -8.81068510887595 -8.08116402863873 -7.29324479794307 0.431007495181774 6.62380605370236 9.14824722011232 9.8845224506217 10.3209825636431 -5.07726336047888 443.771116633926
AmySmith_2006.AS.words193 87.13 88.04 AmySmith_2006 AS AS -2.76478485130215 10.9983565364758 11.7247325249518 -21.692114245764 -1.15049798260934 -21.3317474914687 -20.771460362034 -19.7959763610044 -12.7537427518475 7.82413619800617 11.2940999523455 11.6320583400056 11.6988091028122 -23.8645818357093 2086.73845207728 -0.74291297001668 10.5305801581091 12.8329576004884 -18.1474976882305 0.316019957926819 -17.7631253119802 -17.2976066453379 -16.6413433749159 -10.4851427487133 9.85042518744535 12.2966286327073 12.7878802838674 12.819978927033 -20.102506753214 1759.36556998555
AmySmith_2006.AS.words194 88.04 88.47 AmySmith_2006 AS AS 1.97383705516183 9.67448793496204 11.7817674564773 -21.9946551237676 5.56860280016076 -21.8885769535321 -20.9599536060064 -20.2881783996368 -4.00731999308032 9.44393747225715 11.3204210128681 11.3473480555616 11.7728768550934 8.41221124614411 -740.529736723136 1.97383705516183 9.67448793496204 11.7817674564773 -21.9946551237676 5.56860280016076 -21.8885769535321 -20.9599536060064 -20.2881783996368 -4.00731999308032 9.44393747225715 11.3204210128681 11.3473480555616 11.7728768550934 8.41221124614411 -740.529736723136
AmySmith_2006.AS.words195 88.8 89.18 AmySmith_2006 AS AS 4.13190496368713 6.20294506556009 12.4638813850586 -9.70139203253911 6.41189818247439 -9.29101559743647 -8.75002855946323 -7.37359300685402 0.301238473499396 8.94517852626912 11.5183323558301 12.1485159152905 12.3439135324225 -3.14683352118996 284.189215247849 4.13190496368713 6.20294506556009 12.4638813850586 -9.70139203253911 6.41189818247439 -9.29101559743647 -8.75002855946323 -7.37359300685402 0.301238473499396 8.94517852626912 11.5183323558301 12.1485159152905 12.3439135324225 -3.14683352118996 284.189215247849
AmySmith_2006.AS.words196 89.18 89.31 AmySmith_2006 AS AS 2.14912135435211 6.80855098108465 10.3296644906004 -7.81151711523953 2.94944286335681 -7.79525233105278 -7.77085515477266 -7.57950559402539 -4.86605164484876 9.30065654361941 10.2148553564829 10.2745028320095 10.307599827164 14.2838425347662 -1272.60684608143 2.14912135435211 6.80855098108465 10.3296644906004 -7.81151711523953 2.94944286335681 -7.79525233105278 -7.77085515477266 -7.57950559402539 -4.86605164484876 9.30065654361941 10.2148553564829 10.2745028320095 10.307599827164 14.2838425347662 -1272.60684608143
AmySmith_2006.AS.words197 89.31 89.62 AmySmith_2006 AS AS -1.74139869895452 7.01030739982604 10.0933198300115 -10.2182893896361 -3.99791352261756 -10.1848615105723 -10.1340116640734 -10.0810875300093 -7.8712740190678 5.79471167937083 9.43895290742491 9.54750911353351 9.75321368831149 -24.8080225158375 2217.70759292528 -1.74139869895452 7.01030739982604 10.0933198300115 -10.2182893896361 -3.99791352261756 -10.1848615105723 -10.1340116640734 -10.0810875300093 -7.8712740190678 5.79471167937083 9.43895290742491 9.54750911353351 9.75321368831149 -24.8080225158375 2217.70759292528
AmySmith_2006.AS.words198 89.62 89.97 AmySmith_2006 AS AS -1.81075468170914 8.27850744787761 10.2555565332373 -16.3604104681577 -2.24875616921878 -16.2584577127278 -15.7575589112593 -14.6021792920086 -7.63370637545378 5.29476263653753 10.1176594393821 10.1656758426882 10.2024359849245 17.0883108605884 -1536.2643260515 -1.81075468170914 8.27850744787761 10.2555565332373 -16.3604104681577 -2.24875616921878 -16.2584577127278 -15.7575589112593 -14.6021792920086 -7.63370637545378 5.29476263653753 10.1176594393821 10.1656758426882 10.2024359849245 17.0883108605884 -1536.2643260515
AmySmith_2006.AS.words199 89.97 90.4 AmySmith_2006 AS AS 0.342507949701661 9.47734887101077 12.5619140237132 -14.6163374841892 0.191247248192187 -14.6047585389783 -14.2333493338027 -13.9259468149818 -8.07781203968695 9.5188386578937 12.0268248666994 12.2872440088754 12.3737243707312 6.48167530597852 -584.213395446154 0.342507949701661 9.47734887101077 12.5619140237132 -14.6163374841892 0.191247248192187 -14.6047585389783 -14.2333493338027 -13.9259468149818 -8.07781203968695 9.5188386578937 12.0268248666994 12.2872440088754 12.3737243707312 6.48167530597852 -584.213395446154
AmySmith_2006.AS.words200 90.4 90.54 AmySmith_2006 AS AS 3.5484886471604 6.48083965069266 8.1868862111062 -11.4386870411696 6.84163915440028 -11.2400030001295 -10.9419769385694 -9.97752316087803 3.46004267872217 7.31242179672431 8.12709586193296 8.16485927726816 8.17807543757099 123.690652468633 -11186.8633462044 3.5484886471604 6.48083965069266 8.1868862111062 -11.4386870411696 6.84163915440028 -11.2400030001295 -10.9419769385694 -9.97752316087803 3.46004267872217 7.31242179672431 8.12709586193296 8.16485927726816 8.17807543757099 123.690652468633 -11186.8633462044
AmySmith_2006.AS.words201 90.54 90.66 AmySmith_2006 AS AS 3.54199868230886 2.74822809418907 6.52816034166041 -1.20560179395311 4.6420769466507 -1.12118364284663 -0.994556416186906 -0.783511038420698 0.530879807753422 5.63803998710069 6.50395346268727 6.51605690217384 6.52331896586578 -75.2585128870348 6821.26475909213 3.54199868230886 2.74822809418907 6.52816034166041 -1.20560179395311 4.6420769466507 -1.12118364284663 -0.994556416186906 -0.783511038420698 0.530879807753422 5.63803998710069 6.50395346268727 6.51605690217384 6.52331896586578 -75.2585128870348 6821.26475909213
AmySmith_2006.AS.words202 90.66 90.82 AmySmith_2006 AS AS NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
AmySmith_2006.AS.words203 92.43 92.67 AmySmith_2006 AS AS 0.87376524511411 5.83998772660754 12.3677825017346 -8.8013651324145 -0.269949346020034 -8.62146127143365 -8.37270329467444 -8.02567131645632 -3.57267892947105 5.84874277424127 10.8795572582299 11.0701399931685 11.7984064356504 23.4249124614668 -2167.14229871661 0.87376524511411 5.83998772660754 12.3677825017346 -8.8013651324145 -0.269949346020034 -8.62146127143365 -8.37270329467444 -8.02567131645632 -3.57267892947105 5.84874277424127 10.8795572582299 11.0701399931685 11.7984064356504 23.4249124614668 -2167.14229871661
AmySmith_2006.AS.words204 92.67 92.98 AmySmith_2006 AS AS 5.03665527651416 5.76502666079432 10.6070020156926 -10.5349065852702 7.398493880269 -10.4250900289676 -9.22919089563033 -6.44391771284021 3.77390705950836 9.21859653023494 9.72814018375772 10.2131839104332 10.4347962116067 -35.9272755786001 3340.03621978557 5.03665527651416 5.76502666079432 10.6070020156926 -10.5349065852702 7.398493880269 -10.4250900289676 -9.22919089563033 -6.44391771284021 3.77390705950836 9.21859653023494 9.72814018375772 10.2131839104332 10.4347962116067 -35.9272755786001 3340.03621978557
AmySmith_2006.AS.words205 92.98 93.19 AmySmith_2006 AS AS 4.33508658839681 4.98519585472952 11.1764493074264 -6.85694579903395 6.13037966887656 -5.7611913057408 -4.1781604380366 -3.92194925362531 -0.0858241174713061 8.59107717382547 10.4545466335155 10.5891403453463 10.9365562328033 40.9136885828947 -3804.10672087023 4.33508658839681 4.98519585472952 11.1764493074264 -6.85694579903395 6.13037966887656 -5.7611913057408 -4.1781604380366 -3.92194925362531 -0.0858241174713061 8.59107717382547 10.4545466335155 10.5891403453463 10.9365562328033 40.9136885828947 -3804.10672087023
AmySmith_2006.AS.words206 93.19 93.34 AmySmith_2006 AS AS 3.45378365358913 3.55506137411653 8.68912313266048 -1.79496834068175 4.4671754814181 -1.78211368151537 -1.7628316927658 -1.53201694476776 0.0664160726868595 6.54441477693846 7.96452335237985 8.33210221889583 8.54631476715462 50.3397483956554 -4691.4156265796 3.45378365358913 3.55506137411653 8.68912313266048 -1.79496834068175 4.4671754814181 -1.78211368151537 -1.7628316927658 -1.53201694476776 0.0664160726868595 6.54441477693846 7.96452335237985 8.33210221889583 8.54631476715462 50.3397483956554 -4691.4156265796
AmySmith_2006.AS.words207 93.34 93.48 AmySmith_2006 AS AS 0.791939418683866 5.84281262133204 8.01258552602062 -10.0398419315317 2.21047242236681 -9.99364970952282 -9.92436137650957 -9.53866440373238 -1.59159717677672 4.91670108710761 7.6706980021533 7.89770262942142 7.96663236738094 -86.017140392546 8035.67439420451 0.791939418683866 5.84281262133204 8.01258552602062 -10.0398419315317 2.21047242236681 -9.99364970952282 -9.92436137650957 -9.53866440373238 -1.59159717677672 4.91670108710761 7.6706980021533 7.89770262942142 7.96663236738094 -86.017140392546 8035.67439420451
AmySmith_2006.AS.words208 93.48 93.87 AmySmith_2006 AS AS 2.44458964432766 6.65316633123282 9.51753720095416 -10.9069349989094 5.35384127029251 -10.7992305267023 -10.4976079696976 -10.386714583886 -0.364083470370607 7.68439659520908 8.83007901795052 8.92504895424717 9.4209452823855 36.5478852482658 -3421.2182869492 2.44458964432766 6.65316633123282 9.51753720095416 -10.9069349989094 5.35384127029251 -10.7992305267023 -10.4976079696976 -10.386714583886 -0.364083470370607 7.68439659520908 8.83007901795052 8.92504895424717 9.4209452823855 36.5478852482658 -3421.2182869492
AmySmith_2006.AS.words209 93.87 94.3 AmySmith_2006 AS AS 1.46718191316438 6.83113186367157 12.3207002527555 -10.9988140988771 3.74052193480902 -10.7900357991249 -9.8191713791728 -9.52472449034358 -4.9058192502866 5.69212883243392 11.2628321999264 11.5825198225982 11.8133594261527 32.5649405417909 -3062.13547893527 1.46718191316438 6.83113186367157 12.3207002527555 -10.9988140988771 3.74052193480902 -10.7900357991249 -9.8191713791728 -9.52472449034358 -4.9058192502866 5.69212883243392 11.2628321999264 11.5825198225982 11.8133594261527 32.5649405417909 -3062.13547893527
AmySmith_2006.AS.words210 94.3 94.51 AmySmith_2006 AS AS 1.3158474818489 4.6750988386557 6.23976590947901 -8.25776740780777 3.59910179744148 -7.9938620264825 -7.59800395449459 -7.45782894343717 -2.7894779892458 5.10231159415589 5.61361024106662 5.80448073516193 6.06565183975218 -51.9447606436609 4905.68891135908 -0.805448331251057 4.62507085905172 4.14070405522545 -10.2753047462913 1.38145882934052 -10.0140674400276 -9.62221148063201 -9.47091949015138 -4.7847813688829 2.93370068735022 3.50000293762631 3.69874869325444 3.96392191043705 -50.5273457672037 4769.74215838153
AmySmith_2006.AS.words211 94.51 94.71 AmySmith_2006 AS AS 3.85735810546532 5.10146706365046 12.3497381356824 -3.20366904627689 2.38324458892552 -3.18148221419029 -3.14820196606038 -3.10550409826249 -0.394206479676669 8.09324147018492 12.0492392328517 12.3261149436174 12.3402888588564 -11.7612079267846 1116.59984548017 2.01398677794518 5.09108775231415 10.4730158698927 -5.18414978668309 0.636220416406385 -5.14259229730496 -5.08025606323778 -4.88324640455969 -2.16531744094605 6.23504750343385 10.1777048907928 10.4425372071833 10.4608244048089 -10.3437930503274 980.65309250262
AmySmith_2006.AS.words212 94.71 94.82 AmySmith_2006 AS AS -1.3040945400213 4.32735310814269 4.64971914719303 -8.56832261910365 -2.91461944018973 -8.05809466446257 -7.29275273250095 -6.01718284589824 -4.76284377028776 3.21523281814929 4.57487793339155 4.61229854029229 4.63475090443274 56.6371040711191 -5368.54702512593 -2.92883193888531 4.34707940001329 3.04721570717542 -10.1189468218131 -4.55417947828467 -9.63391735386454 -8.90637315194177 -7.69379948207048 -6.42463776722909 1.63496333697806 2.97065793832419 3.0089368227498 3.03190415340517 58.0545189475762 -5504.49377810347
